tick,population,births_cum,deaths_cum,deaths_starvation,deaths_damage,deaths_predation,deaths_disaster,corpse_count,corpse_matter,corpse_energy,total_energy,total_biomass,nutrient_total,chemical_total,mean_age,max_age,max_generation,n_lineages,mean_body_size,mean_membrane_strength,mean_movement_power,mean_movement_efficiency,mean_sensory_range,mean_light_absorption,mean_chemical_absorption,mean_nutrient_absorption,mean_predation_efficiency,mean_corpse_digestion,mean_repair_rate,mean_damage_resistance,mean_reproduction_investment,mean_mutation_rate,var_body_size,var_membrane_strength,var_movement_power,var_movement_efficiency,var_sensory_range,var_light_absorption,var_chemical_absorption,var_nutrient_absorption,var_predation_efficiency,var_corpse_digestion,var_repair_rate,var_damage_resistance,var_reproduction_investment,var_mutation_rate
14780,567,7683,7116,7116,0,0,0,96,20.665244,0.0,18778.120617,673.979642,2585.355114,2186.714067,3409.11,14780,21,81,1.017003,0.504293,0.506388,0.981425,0.404062,0.364848,0.304967,0.502122,0.050594,0.199578,0.297073,0.494377,0.406362,0.053373,0.01656,0.004447,0.004795,0.015902,0.003388,0.010345,0.002113,0.005967,5.6e-05,0.00061,0.001863,0.004708,0.005443,0.000203
14800,579,7705,7126,7126,0,0,0,97,19.273672,0.0,18750.062382,684.850066,2575.876262,2185.166733,3352.6,14800,21,81,1.017524,0.50534,0.506947,0.98259,0.405614,0.365913,0.304764,0.501773,0.050767,0.199866,0.297233,0.494827,0.406585,0.05374,0.016507,0.004542,0.004918,0.015597,0.003646,0.010972,0.002136,0.005796,6e-05,0.000612,0.001849,0.004802,0.00532,0.000221
14820,577,7714,7137,7137,0,0,0,98,19.993875,0.0,18670.510475,690.896523,2569.109603,2183.202822,3362.69,14820,21,81,1.018257,0.505282,0.508242,0.982721,0.406118,0.366531,0.304975,0.500553,0.050826,0.199992,0.29755,0.495466,0.406373,0.053846,0.016182,0.004625,0.005056,0.015104,0.003624,0.011068,0.002145,0.005839,6e-05,0.000624,0.001861,0.004754,0.005326,0.000221
14840,575,7729,7154,7154,0,0,0,104,23.873416,0.0,18607.349706,683.004106,2573.122479,2181.380131,3360.73,14840,21,81,1.016225,0.505017,0.508369,0.985014,0.40528,0.367576,0.304831,0.500298,0.050754,0.199995,0.297695,0.495475,0.406205,0.053883,0.016034,0.004511,0.005034,0.015405,0.003484,0.011345,0.002042,0.005913,5.9e-05,0.000625,0.001889,0.004803,0.005283,0.000224
14860,570,7740,7170,7170,0,0,0,98,18.928099,0.0,18637.859436,677.023396,2584.048506,2181.050785,3400.6,14860,22,81,1.014287,0.506327,0.510298,0.984454,0.406013,0.367837,0.304013,0.501815,0.050679,0.199474,0.298383,0.495484,0.40627,0.05377,0.015891,0.004582,0.005385,0.015823,0.003431,0.011417,0.001951,0.005928,6.1e-05,0.000597,0.001873,0.004594,0.005096,0.000217
14880,574,7754,7180,7180,0,0,0,92,19.533025,0.0,18657.66899,681.071854,2579.395121,2182.815615,3391.47,14880,23,81,1.013464,0.506825,0.510287,0.983277,0.406254,0.368751,0.303484,0.503504,0.05065,0.199388,0.298087,0.496516,0.40676,0.05394,0.016194,0.004669,0.005597,0.016376,0.003539,0.011651,0.002004,0.005965,6.3e-05,0.000619,0.001849,0.004747,0.005023,0.000222
14900,571,7765,7194,7194,0,0,0,99,22.982463,0.0,18659.386312,679.306383,2577.711154,2183.596769,3418.43,14900,23,81,1.011736,0.50736,0.511416,0.984306,0.405735,0.368275,0.303438,0.503902,0.050671,0.199646,0.297466,0.49778,0.407319,0.053713,0.016187,0.004705,0.005719,0.015969,0.003527,0.011458,0.001997,0.005828,6.3e-05,0.00061,0.001798,0.004826,0.005033,0.000214
14920,569,7777,7208,7208,0,0,0,96,19.387289,0.0,18711.151004,676.891409,2583.721302,2183.918483,3428.55,14920,23,81,1.012953,0.507792,0.510269,0.985798,0.406528,0.369565,0.303837,0.503037,0.050789,0.199746,0.297893,0.497524,0.407002,0.053739,0.016286,0.00474,0.005805,0.016332,0.003639,0.012177,0.001989,0.005766,6.3e-05,0.000622,0.001794,0.004909,0.004929,0.000218
14940,562,7790,7228,7228,0,0,0,106,23.675016,0.0,18813.152353,667.450047,2588.874936,2187.754833,3470.19,14940,23,81,1.013594,0.506471,0.509901,0.985933,0.405489,0.367258,0.304041,0.502978,0.050697,0.200353,0.29842,0.498128,0.40777,0.053614,0.016402,0.004673,0.00571,0.016377,0.003476,0.01127,0.001956,0.005887,6.1e-05,0.000611,0.001811,0.004886,0.005063,0.000204
14960,556,7804,7248,7248,0,0,0,107,25.121131,0.0,18968.582329,660.630871,2594.247998,2190.329216,3492.97,14960,23,81,1.016044,0.507011,0.510349,0.986959,0.405186,0.366996,0.304879,0.502886,0.050664,0.200437,0.298775,0.498764,0.407215,0.053512,0.015831,0.004601,0.005703,0.016344,0.003426,0.011262,0.002012,0.005754,6e-05,0.000594,0.001801,0.004886,0.004886,0.000202
14980,558,7815,7257,7257,0,0,0,103,20.263612,0.0,19152.209505,666.055333,2593.681055,2191.447908,3483.61,14980,23,81,1.015646,0.507056,0.509977,0.98889,0.405048,0.368115,0.305022,0.50303,0.050615,0.200145,0.298481,0.498458,0.407448,0.053519,0.015735,0.004498,0.005528,0.016429,0.003494,0.012132,0.001971,0.005999,6.1e-05,0.000601,0.001815,0.005238,0.005108,0.000209
15000,561,7831,7270,7270,0,0,0,105,21.265832,0.0,19284.69285,666.061279,2592.672889,2191.92144,3474.81,15000,23,81,1.015352,0.507145,0.509483,0.987325,0.405019,0.368881,0.305655,0.502823,0.05055,0.200247,0.298424,0.498441,0.407459,0.053802,0.015904,0.004573,0.005949,0.016661,0.003558,0.01218,0.002024,0.006099,6.4e-05,0.000616,0.001891,0.005498,0.005206,0.000209
15020,564,7851,7287,7287,0,0,0,105,21.089263,0.0,19416.314166,665.441826,2593.468911,2191.533156,3461.73,15020,23,81,1.017965,0.506347,0.509355,0.987085,0.407071,0.367944,0.30513,0.502202,0.050641,0.200297,0.2983,0.49817,0.407597,0.053716,0.015764,0.004515,0.005812,0.016466,0.003843,0.012251,0.002006,0.006087,6.9e-05,0.000608,0.001912,0.005473,0.005401,0.00021
15040,574,7871,7297,7297,0,0,0,106,20.636094,0.0,19494.254817,674.23895,2585.124956,2189.88301,3397.46,15040,23,81,1.018256,0.506224,0.510024,0.984683,0.406788,0.368698,0.305408,0.502276,0.050686,0.200198,0.298499,0.497773,0.407707,0.053715,0.016151,0.0046,0.005899,0.015814,0.003645,0.012301,0.002019,0.006051,6.8e-05,0.0006,0.001855,0.005597,0.005267,0.000206
15060,582,7889,7307,7307,0,0,0,102,18.805106,0.0,19477.432965,687.067894,2574.127,2189.2679,3352.56,15060,23,81,1.019209,0.504801,0.508375,0.984694,0.406656,0.369591,0.305588,0.501596,0.050744,0.200297,0.298065,0.497844,0.407543,0.053842,0.016298,0.004514,0.005367,0.015744,0.003783,0.013206,0.001995,0.006013,6.5e-05,0.000623,0.001837,0.005881,0.005326,0.000214
15080,584,7904,7320,7320,0,0,0,101,20.215672,0.0,19390.870989,693.351463,2566.432865,2187.439073,3348.39,15080,23,81,1.018335,0.505094,0.50986,0.984507,0.40601,0.369714,0.304535,0.501884,0.050817,0.200153,0.298176,0.497274,0.407914,0.054103,0.016493,0.00451,0.005453,0.016072,0.00384,0.013275,0.001932,0.006153,6.6e-05,0.000646,0.001916,0.00593,0.00569,0.000219
15100,596,7922,7326,7326,0,0,0,99,19.058303,0.0,19228.012373,705.160937,2555.780761,2183.817207,3289.5,15100,23,81,1.017015,0.505331,0.510504,0.985024,0.406049,0.37109,0.304549,0.501189,0.050995,0.199912,0.297706,0.497096,0.408001,0.054165,0.016533,0.004572,0.005667,0.016291,0.00388,0.013431,0.001965,0.006277,7e-05,0.000658,0.001923,0.005983,0.006053,0.000224
15120,594,7934,7340,7340,0,0,0,98,18.310604,0.0,19052.534924,705.063489,2556.625907,2180.15107,3315.86,15120,23,81,1.016354,0.505876,0.510603,0.983654,0.406781,0.37117,0.30449,0.502235,0.050917,0.199615,0.297372,0.498225,0.407391,0.054166,0.016457,0.004685,0.005925,0.016461,0.003895,0.013429,0.001962,0.006203,6.8e-05,0.000662,0.001946,0.00606,0.006106,0.000222
15140,593,7945,7352,7352,0,0,0,96,18.574338,0.0,18856.184234,708.63748,2552.788182,2177.639317,3303.82,15140,23,81,1.017342,0.505414,0.510649,0.98536,0.406809,0.370462,0.304439,0.503181,0.050847,0.19942,0.297904,0.497653,0.40859,0.054049,0.016748,0.004701,0.005874,0.016188,0.003895,0.013437,0.001986,0.006197,6.8e-05,0.000662,0.001931,0.006068,0.006147,0.000222
15160,591,7960,7369,7369,0,0,0,96,20.221135,0.0,18653.230833,706.288538,2553.490326,2176.132407,3321.87,15160,23,81,1.01754,0.50701,0.509885,0.983754,0.407447,0.371853,0.304813,0.504191,0.050766,0.19887,0.298035,0.498508,0.407332,0.054137,0.016593,0.00487,0.005959,0.015744,0.003955,0.014282,0.001996,0.006415,6.6e-05,0.00069,0.001925,0.006611,0.006023,0.000232
15180,591,7976,7385,7385,0,0,0,105,23.84995,0.0,18479.812432,702.900256,2553.249794,2175.199286,3332.63,15180,23,81,1.018658,0.507251,0.508617,0.98376,0.408603,0.3724,0.304621,0.503899,0.050954,0.199374,0.298006,0.499196,0.407494,0.054379,0.016785,0.004901,0.006007,0.016007,0.004251,0.01441,0.00206,0.006541,6.9e-05,0.000717,0.001956,0.006519,0.006337,0.000233
15200,579,7991,7412,7412,0,0,0,110,24.109781,0.0,18363.540139,688.374513,2567.515705,2177.817701,3406.43,15200,23,81,1.018795,0.506088,0.507747,0.984817,0.407707,0.371393,0.3049,0.503204,0.050874,0.199817,0.297433,0.499742,0.407349,0.054398,0.017141,0.00487,0.005601,0.015952,0.003975,0.013455,0.002092,0.006306,6.4e-05,0.0007,0.00191,0.006168,0.006123,0.000229
15220,581,8005,7424,7424,0,0,0,109,21.455674,0.0,18317.380624,690.217941,2568.326384,2181.970565,3374.27,15220,23,81,1.017851,0.505665,0.507841,0.98592,0.407161,0.369067,0.30527,0.502843,0.050765,0.199732,0.297641,0.498848,0.407931,0.054223,0.017316,0.004782,0.005676,0.016041,0.003872,0.012839,0.002054,0.006288,6.4e-05,0.0007,0.001872,0.006074,0.0062,0.000215
15240,576,8013,7437,7437,0,0,0,107,19.956955,0.0,18289.048078,690.20764,2569.835405,2184.514583,3407.38,15240,23,81,1.017331,0.505785,0.508077,0.987354,0.406408,0.369636,0.305494,0.502881,0.050742,0.199563,0.29692,0.498097,0.408002,0.054169,0.017179,0.004855,0.005645,0.01579,0.003846,0.013023,0.002108,0.006189,6.4e-05,0.000692,0.001839,0.006108,0.00624,0.000214
15260,570,8023,7453,7453,0,0,0,108,23.365847,0.0,18328.095621,681.998804,2574.635349,2183.396546,3448.07,15260,23,81,1.016187,0.505381,0.508065,0.9879,0.405944,0.368625,0.305445,0.503222,0.050723,0.199972,0.296484,0.497776,0.407918,0.054025,0.016199,0.004547,0.005581,0.01568,0.003759,0.01283,0.002027,0.006073,6.4e-05,0.000685,0.001795,0.005861,0.006201,0.000208
15280,562,8039,7477,7477,0,0,0,118,24.901213,0.0,18479.315856,666.98209,2588.116697,2180.771824,3489.37,15280,23,81,1.01703,0.505649,0.507538,0.988168,0.406015,0.369545,0.305206,0.503223,0.050818,0.200574,0.296859,0.498244,0.409293,0.054211,0.016639,0.004486,0.005459,0.016034,0.00392,0.013071,0.002089,0.006242,6.6e-05,0.00069,0.001891,0.005927,0.006237,0.000209
15300,569,8057,7488,7488,0,0,0,120,22.523777,0.0,18636.154224,672.474507,2585.001716,2177.341921,3457.26,15300,23,81,1.018178,0.506093,0.507642,0.987122,0.405823,0.368617,0.305699,0.502919,0.050922,0.20068,0.297252,0.498535,0.408654,0.054132,0.016665,0.004648,0.005453,0.015853,0.003706,0.012318,0.002125,0.006241,6.7e-05,0.000681,0.001886,0.005473,0.006114,0.000206
15320,561,8071,7510,7510,0,0,0,123,23.825986,0.0,18810.672476,665.516145,2590.65787,2176.435868,3508.18,15320,23,81,1.016475,0.505445,0.507966,0.987309,0.404754,0.36726,0.305911,0.501837,0.050922,0.200982,0.296552,0.498257,0.408472,0.053985,0.016523,0.004834,0.005511,0.015782,0.003807,0.011533,0.002138,0.006003,6.9e-05,0.000676,0.001834,0.004931,0.006131,0.000203
15340,563,8086,7523,7523,0,0,0,116,24.198719,0.0,19023.023989,665.489719,2590.311562,2177.572322,3507.08,15340,23,81,1.016751,0.505859,0.508261,0.988344,0.404307,0.367594,0.304953,0.501535,0.051003,0.200658,0.296938,0.498099,0.408147,0.053888,0.016644,0.004846,0.005488,0.01593,0.003861,0.011651,0.00206,0.005864,7.1e-05,0.000676,0.001877,0.004912,0.0061,0.0002
15360,554,8099,7545,7545,0,0,0,115,25.918727,0.0,19277.057827,656.096937,2597.984336,2178.789586,3574.69,15360,23,81,1.014633,0.505335,0.509372,0.986998,0.405263,0.366916,0.305106,0.501651,0.051005,0.200798,0.297245,0.498005,0.408782,0.053983,0.016675,0.004916,0.005552,0.016244,0.004051,0.011599,0.001996,0.005964,7e-05,0.000669,0.001867,0.00493,0.006418,0.000201
15380,562,8112,7550,7550,0,0,0,105,19.437199,0.0,19515.651248,669.176038,2591.386763,2180.874238,3541.75,15380,23,81,1.015855,0.505515,0.509784,0.9879,0.405381,0.366632,0.304795,0.50126,0.050982,0.201109,0.29719,0.497768,0.408919,0.054048,0.016793,0.004915,0.005466,0.015958,0.004025,0.011457,0.002,0.005879,6.9e-05,0.000662,0.001855,0.004886,0.00638,0.000204
15400,574,8131,7557,7557,0,0,0,100,17.473603,0.0,19651.280448,678.382522,2584.143874,2183.290624,3462.36,15400,23,81,1.013904,0.50606,0.51062,0.985888,0.405721,0.368684,0.304957,0.500587,0.05106,0.201018,0.297523,0.498376,0.408938,0.054211,0.01686,0.0052,0.005864,0.016733,0.004122,0.012308,0.002112,0.00569,7.1e-05,0.000669,0.001975,0.004822,0.006328,0.000212
15420,587,8157,7570,7570,0,0,0,107,20.375041,0.0,19671.987589,685.084261,2574.540698,2184.629128,3398.39,15420,23,81,1.013357,0.506519,0.510763,0.983775,0.404668,0.366625,0.304866,0.500901,0.051027,0.200818,0.297983,0.499715,0.408133,0.054016,0.016888,0.005154,0.005769,0.016648,0.00395,0.012248,0.002074,0.00561,7.1e-05,0.00067,0.001958,0.004958,0.006091,0.000219
15440,587,8173,7586,7586,0,0,0,102,19.783686,0.0,19643.318889,692.375445,2567.840869,2185.034436,3380.5,15440,23,81,1.013286,0.507148,0.509996,0.984679,0.403535,0.367329,0.305335,0.502089,0.050819,0.200952,0.298537,0.500339,0.407341,0.054047,0.016786,0.005142,0.00557,0.016278,0.003578,0.013282,0.002087,0.00569,6.7e-05,0.000641,0.00192,0.0051,0.006077,0.000221
15460,592,8191,7599,7599,0,0,0,102,20.406199,0.0,19579.059074,699.728248,2559.865553,2184.251503,3335.34,15460,23,81,1.015749,0.507971,0.50943,0.9844,0.404031,0.366975,0.305073,0.501383,0.050797,0.200631,0.298619,0.497846,0.406493,0.053822,0.017351,0.005227,0.005547,0.016368,0.003616,0.01287,0.002083,0.005604,6.2e-05,0.000629,0.001939,0.005087,0.006066,0.000211
15480,586,8202,7616,7616,0,0,0,111,23.61439,0.0,19522.950395,697.618657,2558.766953,2184.884903,3355.82,15480,23,81,1.017477,0.508936,0.509942,0.983626,0.404156,0.367554,0.30517,0.501193,0.050725,0.200759,0.298404,0.497539,0.404683,0.053729,0.017244,0.005305,0.005595,0.016201,0.003594,0.012904,0.002134,0.005592,6.1e-05,0.000624,0.001922,0.005181,0.005546,0.000202
15500,584,8214,7630,7630,0,0,0,101,19.892316,0.0,19488.929494,697.979738,2562.127945,2184.849934,3343.38,15500,23,81,1.019066,0.508103,0.509858,0.983721,0.404631,0.368264,0.30536,0.500097,0.050653,0.200737,0.298188,0.497958,0.405215,0.053536,0.017128,0.005333,0.00561,0.016093,0.003538,0.012843,0.002194,0.005723,6.1e-05,0.000637,0.001886,0.005205,0.005558,0.000203
15520,590,8234,7644,7644,0,0,0,102,21.220341,0.0,19411.360559,699.097038,2559.682621,2186.66975,3312.42,15520,23,81,1.017621,0.507232,0.510711,0.982695,0.40534,0.369997,0.304071,0.502216,0.050798,0.200855,0.298094,0.498381,0.406471,0.053886,0.01777,0.005343,0.005751,0.016524,0.003853,0.013133,0.002232,0.006153,6.9e-05,0.000628,0.0019,0.005292,0.005978,0.000223
15540,589,8251,7662,7662,0,0,0,105,21.814915,0.0,19338.787194,698.266482,2559.918604,2187.363815,3322.41,15540,22,81,1.01847,0.507318,0.511709,0.979845,0.406285,0.36951,0.30419,0.501292,0.050816,0.201096,0.299011,0.499208,0.406714,0.054007,0.017642,0.005079,0.005768,0.01594,0.003796,0.013038,0.002152,0.006166,6.9e-05,0.000616,0.001947,0.005355,0.005889,0.000223
15560,590,8271,7681,7681,0,0,0,104,24.280692,0.0,19217.077563,699.117884,2556.601424,2186.412917,3330.8,15560,22,81,1.019419,0.505263,0.511346,0.97928,0.406176,0.369056,0.304271,0.503053,0.050693,0.201176,0.298596,0.499779,0.407545,0.054041,0.0177,0.005051,0.005769,0.015809,0.003795,0.012811,0.002224,0.006087,6.7e-05,0.000616,0.001904,0.005235,0.005849,0.000223
15580,588,8288,7700,7700,0,0,0,95,21.307839,0.0,19167.796254,697.000802,2561.691359,2186.721817,3344.22,15580,22,81,1.017246,0.506038,0.511039,0.981008,0.405595,0.368041,0.304614,0.502842,0.050654,0.201189,0.298729,0.499284,0.406076,0.053678,0.016943,0.004901,0.005833,0.015846,0.003618,0.012775,0.002182,0.006003,6.6e-05,0.000612,0.001901,0.005224,0.005413,0.000218
15600,580,8306,7726,7726,0,0,0,100,23.973128,0.0,19194.188491,683.589845,2572.437027,2185.177032,3375.12,15600,22,81,1.016334,0.504665,0.510808,0.984703,0.405206,0.369515,0.304856,0.503797,0.050635,0.201577,0.297972,0.499299,0.406643,0.053877,0.017315,0.004791,0.005991,0.016556,0.00381,0.012476,0.002181,0.006259,6.6e-05,0.000667,0.0018,0.006354,0.005446,0.000226
15620,579,8317,7738,7738,0,0,0,100,22.942045,0.0,19254.518246,691.156193,2565.901763,2183.097486,3390.12,15620,22,81,1.016861,0.504228,0.510655,0.987777,0.404267,0.370025,0.304803,0.504354,0.050556,0.201114,0.298003,0.499842,0.40605,0.05396,0.017221,0.004699,0.006013,0.016716,0.003653,0.012695,0.002171,0.006388,6.6e-05,0.000668,0.001814,0.006396,0.005143,0.000225
15640,585,8334,7749,7749,0,0,0,95,22.611373,0.0,19251.874796,696.190089,2561.198537,2182.684765,3353.83,15640,22,81,1.018152,0.502804,0.509566,0.988162,0.404182,0.369623,0.304936,0.50395,0.050504,0.200889,0.297855,0.498406,0.40651,0.05379,0.017359,0.004463,0.005816,0.016548,0.003586,0.012374,0.002117,0.006335,6.5e-05,0.000654,0.001769,0.006156,0.005046,0.000218
15660,587,8347,7760,7760,0,0,0,92,19.304615,0.0,19237.324281,698.370747,2562.324638,2180.861877,3358.57,15660,22,81,1.018103,0.503729,0.5093,0.987406,0.404442,0.370198,0.304669,0.504141,0.050514,0.200617,0.298558,0.499278,0.406174,0.053769,0.017665,0.004503,0.005891,0.016336,0.003587,0.012688,0.002087,0.00628,6.5e-05,0.000657,0.001845,0.00634,0.005074,0.000216
15680,580,8354,7774,7774,0,0,0,98,19.501971,0.0,19264.041562,696.592751,2563.905278,2177.94525,3404.68,15680,22,81,1.018241,0.504689,0.508222,0.989741,0.404745,0.37035,0.304403,0.503749,0.050592,0.200597,0.298606,0.498953,0.406399,0.053732,0.017758,0.004516,0.005547,0.016061,0.003737,0.012755,0.002041,0.006353,6.4e-05,0.000651,0.001822,0.006376,0.005173,0.000218
15700,580,8371,7791,7791,0,0,0,104,25.980983,0.0,19252.558735,692.728835,2561.290182,2175.309744,3382.76,15700,22,81,1.017261,0.505257,0.509589,0.989157,0.404881,0.37428,0.304331,0.504113,0.050688,0.200119,0.298841,0.499515,0.407458,0.054057,0.018185,0.004646,0.005797,0.016738,0.003822,0.014906,0.002078,0.006463,6.8e-05,0.00063,0.001859,0.0065,0.005452,0.000222
15720,580,8385,7805,7805,0,0,0,104,24.45215,0.0,19281.389807,690.434347,2565.113503,2173.524455,3388.53,15720,23,81,1.016391,0.50507,0.510863,0.987036,0.404426,0.374693,0.303895,0.504228,0.050856,0.200041,0.299136,0.499735,0.408333,0.054072,0.017964,0.004679,0.006425,0.016947,0.003823,0.015,0.002105,0.006465,7.3e-05,0.000635,0.001881,0.006441,0.005589,0.000223
15740,577,8399,7822,7822,0,0,0,105,22.206396,0.0,19350.688267,685.848751,2571.944853,2172.33673,3413.32,15740,23,81,1.016863,0.505334,0.509822,0.988361,0.405125,0.373257,0.304173,0.50402,0.050927,0.200312,0.298874,0.49969,0.407858,0.054077,0.017812,0.004673,0.006383,0.016129,0.003898,0.014662,0.002165,0.006372,7.2e-05,0.000662,0.001886,0.006307,0.005743,0.000221
15760,580,8416,7836,7836,0,0,0,106,22.307908,0.0,19451.472875,686.641563,2571.050528,2172.577241,3400.79,15760,23,81,1.016454,0.506683,0.509312,0.988545,0.405051,0.374372,0.304081,0.503606,0.050973,0.199811,0.297707,0.498891,0.40762,0.053998,0.018021,0.004674,0.006414,0.016846,0.003966,0.015213,0.002175,0.006258,7e-05,0.000669,0.001903,0.006305,0.005791,0.000225
15780,580,8426,7846,7846,0,0,0,107,20.488158,0.0,19533.507738,691.351576,2568.160266,2173.852371,3410.12,15780,23,81,1.01603,0.507008,0.508322,0.989548,0.40613,0.374168,0.304342,0.503122,0.051048,0.199975,0.297612,0.497986,0.40796,0.054055,0.017985,0.004734,0.006391,0.01743,0.004122,0.014988,0.002276,0.006187,7.3e-05,0.000671,0.001905,0.006373,0.005868,0.000229
15800,573,8437,7864,7864,0,0,0,113,26.343206,0.0,19639.520433,683.25831,2570.398484,2174.263412,3463.81,15800,23,81,1.016571,0.507283,0.508157,0.988092,0.406073,0.375283,0.303417,0.502414,0.05111,0.200183,0.297123,0.49848,0.407194,0.053931,0.017695,0.004749,0.006396,0.017971,0.004172,0.015425,0.002297,0.006038,7e-05,0.000652,0.001948,0.006299,0.005893,0.000224
15820,572,8458,7886,7886,0,0,0,120,25.87611,0.0,19780.168704,675.219948,2578.903942,2176.487226,3476.94,15820,23,81,1.017267,0.506912,0.50826,0.987245,0.406437,0.373702,0.303081,0.503394,0.051204,0.200664,0.298025,0.497407,0.408009,0.054134,0.018318,0.004693,0.006395,0.018038,0.004094,0.014398,0.002277,0.005787,7.2e-05,0.000615,0.001925,0.005064,0.006066,0.000222
15840,574,8470,7896,7896,0,0,0,116,21.914573,0.0,19944.176295,683.365316,2574.720111,2177.56631,3477.86,15840,23,81,1.017996,0.506906,0.507503,0.986891,0.407147,0.374106,0.30291,0.50267,0.051259,0.200443,0.2979,0.497794,0.406743,0.054174,0.018275,0.004764,0.006451,0.018222,0.00424,0.014652,0.002352,0.005732,7e-05,0.000623,0.001972,0.005059,0.006146,0.000219
15860,577,8489,7912,7912,0,0,0,120,25.073965,0.0,20100.479507,680.350975,2574.57506,2180.143887,3437.0,15860,23,81,1.017568,0.507639,0.508447,0.985693,0.408545,0.374797,0.303298,0.501757,0.051477,0.200688,0.297799,0.498569,0.407483,0.05453,0.018383,0.004909,0.00666,0.018688,0.004875,0.014835,0.002394,0.005559,7.6e-05,0.000633,0.001976,0.005189,0.006321,0.000231
15880,580,8501,7921,7921,0,0,0,117,25.897875,0.0,20190.438266,689.291183,2564.810942,2183.308226,3436.06,15880,23,81,1.014868,0.507624,0.508891,0.985898,0.409051,0.374252,0.303819,0.500997,0.051542,0.200999,0.29762,0.498852,0.408185,0.054486,0.01813,0.004973,0.006785,0.01846,0.005222,0.014793,0.002412,0.005559,7.6e-05,0.000641,0.00201,0.005173,0.006383,0.000232
15900,586,8517,7931,7931,0,0,0,119,24.450376,0.0,20231.40857,695.52391,2560.025714,2184.601077,3413.95,15900,23,81,1.015647,0.508056,0.509395,0.984628,0.409411,0.372729,0.304582,0.501362,0.051567,0.20063,0.298781,0.498707,0.408975,0.054218,0.01786,0.004961,0.006963,0.018324,0.005135,0.013808,0.002415,0.005625,7.8e-05,0.000644,0.002045,0.00519,0.006514,0.000224
15920,589,8536,7947,7947,0,0,0,119,27.20925,0.0,20221.832074,695.405879,2557.38487,2185.139754,3393.37,15920,23,81,1.017141,0.509443,0.508084,0.984441,0.408189,0.371015,0.304112,0.501756,0.05153,0.201065,0.300163,0.496643,0.407721,0.054033,0.018102,0.004998,0.006595,0.017878,0.005163,0.013037,0.002398,0.005611,7.5e-05,0.00068,0.002089,0.005081,0.006386,0.000215
15940,588,8550,7962,7962,0,0,0,122,27.851276,0.0,20242.973601,698.071718,2554.077006,2185.439437,3415.09,15940,23,81,1.016257,0.507989,0.509575,0.983661,0.407269,0.370649,0.30386,0.502609,0.051457,0.201072,0.299821,0.49699,0.408408,0.053863,0.017942,0.005089,0.006605,0.017835,0.005281,0.013171,0.002303,0.005612,7.4e-05,0.000659,0.002021,0.005016,0.006624,0.000214
15960,592,8567,7975,7975,0,0,0,121,25.660451,0.0,20235.482765,703.125305,2551.214244,2185.592338,3404.69,15960,23,81,1.017054,0.506266,0.508806,0.986754,0.408319,0.369499,0.303778,0.503807,0.051456,0.201144,0.299784,0.496643,0.410687,0.053896,0.018182,0.005005,0.006395,0.017811,0.005562,0.012932,0.002307,0.005819,7.4e-05,0.000649,0.001987,0.004967,0.007091,0.000215
15980,600,8589,7989,7989,0,0,0,120,23.472029,0.0,20198.419313,703.845228,2552.682742,2185.667274,3374.2,15980,23,81,1.016787,0.505324,0.507717,0.98922,0.40839,0.368345,0.304338,0.503804,0.05123,0.201268,0.300208,0.495729,0.409479,0.053951,0.018742,0.004786,0.006182,0.017876,0.005437,0.012809,0.002276,0.005826,7.3e-05,0.000658,0.001962,0.004945,0.006991,0.000213
16000,601,8604,8003,8003,0,0,0,118,24.427426,0.0,20092.504388,712.42119,2543.151384,2185.70327,3370.97,16000,23,81,1.018235,0.506628,0.510204,0.986659,0.407906,0.368442,0.304408,0.503844,0.051299,0.201334,0.300258,0.496743,0.408953,0.053781,0.019203,0.004924,0.006337,0.016999,0.005339,0.013168,0.002176,0.00584,7.6e-05,0.000675,0.001929,0.00505,0.006811,0.000212
16020,601,8622,8021,8021,0,0,0,118,26.25275,0.0,19955.261104,713.378476,2540.368774,2185.720384,3380.66,16020,24,81,1.0172,0.507194,0.510753,0.98577,0.410149,0.367641,0.305009,0.504365,0.051175,0.201516,0.300145,0.496888,0.411334,0.053877,0.018909,0.005081,0.006461,0.016662,0.005947,0.012859,0.002179,0.005776,7.5e-05,0.000675,0.001882,0.004877,0.00729,0.000204
16040,596,8634,8038,8038,0,0,0,124,26.614117,0.0,19846.207457,711.35044,2542.035443,2185.424731,3421.6,16040,24,81,1.017231,0.50767,0.511306,0.984057,0.409058,0.368272,0.304123,0.505534,0.051092,0.201097,0.299411,0.497373,0.411507,0.053775,0.01878,0.005014,0.006323,0.016632,0.005864,0.012847,0.002075,0.00587,7.4e-05,0.00064,0.001847,0.004876,0.007039,0.000201
16060,591,8645,8054,8054,0,0,0,121,25.849465,0.0,19780.012505,710.108857,2544.041678,2184.211431,3438.32,16060,24,81,1.017314,0.50688,0.510097,0.988202,0.410119,0.371301,0.30409,0.505927,0.051003,0.200824,0.298761,0.498232,0.411831,0.054191,0.018915,0.004947,0.006056,0.017491,0.00619,0.014665,0.002068,0.005914,7.4e-05,0.000643,0.001836,0.005581,0.007098,0.000214
