tick,population,births_cum,deaths_cum,deaths_starvation,deaths_damage,deaths_predation,deaths_disaster,corpse_count,corpse_matter,corpse_energy,total_energy,total_biomass,nutrient_total,chemical_total,mean_age,max_age,max_generation,n_lineages,light_supply_cum,flow_light_cum,flow_chemical_cum,flow_nutrient_cum,flow_corpse_matter_cum,flow_corpse_energy_cum,flow_predation_energy_cum,flow_predation_matter_cum,top_lineage_id,top_lineage_frac,pop_north_band,pop_middle_band,pop_south_band,frac_north_band,frac_middle_band,frac_south_band,mean_local_light,vent_cell_population,vent_cell_frac,mean_move_per_org_tick,mean_body_size,mean_membrane_strength,mean_movement_power,mean_movement_efficiency,mean_sensory_range,mean_light_absorption,mean_chemical_absorption,mean_nutrient_absorption,mean_predation_efficiency,mean_corpse_digestion,mean_repair_rate,mean_damage_resistance,mean_reproduction_investment,mean_mutation_rate,var_body_size,var_membrane_strength,var_movement_power,var_movement_efficiency,var_sensory_range,var_light_absorption,var_chemical_absorption,var_nutrient_absorption,var_predation_efficiency,var_corpse_digestion,var_repair_rate,var_damage_resistance,var_reproduction_investment,var_mutation_rate
920,328,569,241,241,0,0,0,10,1.550523,0.0,11156.014509,389.040413,2889.409064,2400.0,649.22,920,5,54,1148160.0,138593.63,745.8212,594.8019,3.9704,0.0,0.0,0.0,29,0.045732,188,140,0,0.573171,0.426829,0.0,1.523537,11,0.033537,0.00018,1.010329,0.497461,0.49724,0.993668,0.402967,0.305918,0.299352,0.496509,0.050434,0.201036,0.302053,0.503269,0.403581,0.050174,0.00489,0.000903,0.001003,0.005129,0.000657,0.000441,0.000405,0.00112,9e-06,0.000228,0.000402,0.001364,0.000748,4.2e-05
940,331,575,244,244,0,0,0,12,2.963132,0.0,11247.699687,392.482573,2884.554295,2400.0,660.5,940,5,54,1173120.0,142088.03,747.8012,601.8519,3.9704,0.0,0.0,0.0,29,0.045317,191,140,0,0.577039,0.422961,0.0,1.522558,11,0.033233,0.000202,1.010031,0.497194,0.497679,0.994692,0.402797,0.305962,0.299234,0.496231,0.050465,0.200879,0.302162,0.503283,0.403111,0.05021,0.005005,0.000896,0.001012,0.005118,0.000657,0.000448,0.000401,0.001087,9e-06,0.000226,0.000388,0.001359,0.00076,4.2e-05
960,333,581,248,248,0,0,0,10,1.416018,0.0,11315.704678,394.854213,2883.729769,2400.0,673.85,960,5,54,1198080.0,145582.43,749.7812,609.3225,3.9704,0.0,0.0,0.0,29,0.042042,192,141,0,0.576577,0.423423,0.0,1.523694,11,0.033033,0.0,1.009171,0.496671,0.497643,0.994803,0.403116,0.306272,0.299347,0.496011,0.050498,0.200968,0.301915,0.50316,0.403167,0.050107,0.005111,0.000901,0.001011,0.005054,0.000654,0.000451,0.000412,0.001106,1e-05,0.000225,0.000401,0.001351,0.000758,4.2e-05
980,333,586,253,253,0,0,0,13,4.196506,0.0,11368.771599,395.513873,2880.289621,2400.0,685.81,980,5,54,1223040.0,149076.83,751.7612,616.1488,3.9704,0.0,0.0,0.0,29,0.042042,193,140,0,0.57958,0.42042,0.0,1.525125,11,0.033033,0.0,1.009718,0.49677,0.497914,0.995393,0.402941,0.306333,0.298927,0.496262,0.050564,0.201061,0.302411,0.502998,0.402692,0.050289,0.005233,0.000916,0.001042,0.004945,0.000665,0.000461,0.000418,0.00115,1e-05,0.000223,0.000408,0.001352,0.000766,4.5e-05
1000,334,590,256,256,0,0,0,13,3.141934,0.0,11419.018658,399.168612,2877.689454,2400.0,696.66,1000,5,54,1248000.0,152571.23,753.7412,623.3399,3.9704,0.0,0.0,0.0,29,0.041916,193,141,0,0.577844,0.422156,0.0,1.523543,11,0.032934,0.0,1.009713,0.497189,0.497868,0.995302,0.402742,0.306383,0.298991,0.496071,0.05055,0.201337,0.30242,0.502504,0.402564,0.050349,0.005222,0.0009,0.00106,0.004937,0.000659,0.000458,0.000423,0.001135,1e-05,0.000216,0.000405,0.001293,0.000778,4.5e-05
1020,336,593,257,257,0,0,0,14,2.557634,0.0,11444.620368,403.325845,2874.11652,2400.0,711.49,1020,5,54,1272960.0,156065.63,755.7212,628.7011,3.9704,0.0,0.0,0.0,29,0.041667,194,142,0,0.577381,0.422619,0.0,1.522083,11,0.032738,0.0,1.009427,0.497264,0.497858,0.995066,0.402807,0.306403,0.299,0.495857,0.050563,0.201241,0.302433,0.502612,0.402592,0.050285,0.005233,0.000901,0.001057,0.004953,0.000668,0.000458,0.000421,0.001156,1e-05,0.000214,0.000403,0.001288,0.000781,4.5e-05
1040,336,599,263,263,0,0,0,13,2.607036,0.0,11455.093512,400.743321,2876.649643,2400.0,725.28,1040,5,54,1297920.0,159560.03,757.7012,632.6864,4.1979,0.0,0.0,0.0,71,0.041667,194,142,0,0.577381,0.422619,0.0,1.52131,11,0.032738,0.000174,1.010755,0.497511,0.497976,0.995402,0.402601,0.307058,0.298555,0.495842,0.050575,0.201087,0.303,0.502795,0.402484,0.050276,0.005302,0.000918,0.001057,0.005115,0.000673,0.000461,0.000411,0.001166,1e-05,0.000223,0.000404,0.001302,0.000786,4.6e-05
1060,338,603,265,265,0,0,0,14,2.176364,0.0,11473.74666,403.415565,2874.408072,2400.0,735.54,1060,5,54,1322880.0,163057.16,759.6812,637.9212,4.2511,0.0,0.0,0.0,29,0.038462,193,145,0,0.571006,0.428994,0.0,1.518333,11,0.032544,0.0,1.00961,0.497186,0.498295,0.994686,0.40251,0.30724,0.298634,0.496496,0.050589,0.201001,0.30288,0.503048,0.402373,0.050145,0.005449,0.00092,0.001086,0.005098,0.000683,0.000467,0.000421,0.001187,1e-05,0.000223,0.000401,0.001292,0.000791,4.5e-05
1080,334,608,274,274,0,0,0,15,3.362151,0.0,11504.736885,399.36637,2877.271478,2400.0,749.08,1080,5,54,1347840.0,166569.76,761.6612,644.2609,4.5473,0.0,0.0,0.0,50,0.041916,192,142,0,0.57485,0.42515,0.0,1.520818,11,0.032934,0.000203,1.009565,0.497163,0.498453,0.995622,0.402392,0.307351,0.298392,0.496845,0.050567,0.200907,0.302544,0.503298,0.402762,0.050087,0.005567,0.000916,0.001105,0.00524,0.000686,0.000468,0.000428,0.001176,1e-05,0.000223,0.00042,0.001299,0.000784,4.5e-05
1100,337,612,275,275,0,0,0,13,1.930572,0.0,11549.639367,403.073451,2874.995977,2400.0,761.79,1100,5,54,1372800.0,170082.36,763.6412,649.2429,4.5473,0.0,0.0,0.0,50,0.041543,193,144,0,0.5727,0.4273,0.0,1.519624,11,0.032641,0.000408,1.009863,0.49733,0.498394,0.995798,0.402513,0.307287,0.298525,0.497137,0.050567,0.200881,0.302443,0.504102,0.402872,0.050078,0.005563,0.000913,0.001121,0.005271,0.000694,0.000469,0.000437,0.001187,1e-05,0.000223,0.000425,0.001358,0.000774,4.5e-05
1120,339,617,278,278,0,0,0,13,2.086937,0.0,11599.832771,404.604301,2873.308762,2400.0,775.63,1120,5,54,1397760.0,173620.7434,765.6212,654.4503,4.7172,0.0,0.0,0.0,50,0.041298,195,144,0,0.575221,0.424779,0.0,1.521908,11,0.032448,0.000206,1.009458,0.497465,0.498454,0.995206,0.40259,0.307349,0.298763,0.497367,0.050579,0.200813,0.302025,0.504062,0.402885,0.050081,0.005461,0.000939,0.001102,0.0053,0.000694,0.000467,0.000438,0.001188,1e-05,0.000222,0.000424,0.001394,0.000784,4.5e-05
1140,342,625,283,283,0,0,0,16,3.823306,0.0,11614.974344,405.547708,2870.628986,2400.0,780.17,1140,5,54,1422720.0,177163.6767,767.6012,661.3146,4.7172,0.0,0.0,0.0,50,0.040936,195,147,0,0.570175,0.429825,0.0,1.520341,11,0.032164,0.0,1.01011,0.497756,0.498676,0.99566,0.402873,0.307572,0.298615,0.497415,0.050599,0.200612,0.301884,0.504664,0.402875,0.050039,0.005587,0.000938,0.001138,0.005303,0.000699,0.000484,0.000451,0.001204,1e-05,0.000217,0.000433,0.001397,0.0008,4.4e-05
1160,343,629,286,286,0,0,0,13,2.292207,0.0,11613.074819,409.920491,2867.787302,2400.0,791.78,1160,5,54,1447680.0,180706.61,769.5812,668.8428,5.235,0.0,0.0,0.0,50,0.043732,196,147,0,0.571429,0.428571,0.0,1.520204,12,0.034985,0.000202,1.00971,0.49742,0.498382,0.996195,0.403185,0.307189,0.298488,0.497656,0.050598,0.200459,0.301802,0.504797,0.403085,0.050028,0.005615,0.000959,0.001131,0.005227,0.000694,0.000491,0.000457,0.001198,1e-05,0.000212,0.000434,0.001398,0.000799,4.4e-05
1180,342,634,292,292,0,0,0,14,2.480589,0.0,11621.03741,408.518957,2869.000454,2400.0,807.97,1180,5,54,1472640.0,184249.5434,771.5612,674.9181,5.4681,0.0,0.0,0.0,50,0.04386,193,149,0,0.564327,0.435673,0.0,1.516287,12,0.035088,0.0,1.008933,0.497343,0.498663,0.996231,0.40374,0.307457,0.298284,0.497615,0.050618,0.200164,0.30187,0.504553,0.403501,0.049961,0.005582,0.000962,0.001153,0.005169,0.000676,0.00049,0.000464,0.001198,1e-05,0.000206,0.000447,0.001418,0.000777,4.3e-05
1200,340,635,295,295,0,0,0,16,4.00014,0.0,11623.57718,409.288831,2866.711029,2400.0,830.08,1200,5,54,1497600.0,187792.4767,773.5412,679.1683,5.4681,0.0,0.0,0.0,50,0.044118,191,149,0,0.561765,0.438235,0.0,1.513225,12,0.035294,0.0,1.009104,0.497417,0.49926,0.996625,0.404022,0.307274,0.298175,0.497412,0.050574,0.20021,0.301954,0.504593,0.403078,0.049956,0.005588,0.000958,0.001143,0.005178,0.000657,0.000495,0.000465,0.001186,1e-05,0.000207,0.000439,0.001423,0.000762,4.3e-05
1220,343,641,298,298,0,0,0,14,2.067679,0.0,11632.811337,409.221408,2868.710913,2400.0,834.02,1220,5,54,1522560.0,191335.41,775.5212,682.5778,5.4681,0.0,0.0,0.0,50,0.046647,191,152,0,0.556851,0.443149,0.0,1.513761,12,0.034985,0.0,1.008962,0.497118,0.499482,0.996897,0.404581,0.307739,0.298235,0.497136,0.050608,0.200086,0.302013,0.504604,0.403103,0.050004,0.005669,0.000959,0.001147,0.005155,0.000661,0.000506,0.000466,0.00119,1.1e-05,0.000202,0.000442,0.001412,0.000778,4.4e-05
1240,342,643,301,301,0,0,0,16,2.345632,0.0,11635.458826,410.043437,2867.610931,2400.0,850.09,1240,5,54,1547520.0,194878.3434,777.5012,686.9969,5.4681,0.0,0.0,0.0,50,0.046784,191,151,0,0.55848,0.44152,0.0,1.513499,12,0.035088,0.0,1.009159,0.497483,0.499017,0.996839,0.404579,0.307761,0.298122,0.496637,0.050611,0.200072,0.302219,0.504406,0.403337,0.049997,0.005672,0.000972,0.00112,0.005175,0.000671,0.000511,0.000469,0.001192,1.1e-05,0.000204,0.000449,0.001422,0.000779,4.4e-05
1260,340,645,305,305,0,0,0,16,2.233051,0.0,11642.032691,409.307716,2868.459233,2400.0,868.99,1260,5,54,1572480.0,198421.2767,779.4812,691.1342,5.5197,0.0,0.0,0.0,50,0.044118,190,150,0,0.558824,0.441176,0.0,1.515902,12,0.035294,0.000203,1.009575,0.497338,0.499244,0.99578,0.404818,0.30811,0.298355,0.496604,0.050647,0.20022,0.302174,0.504562,0.40332,0.049958,0.005779,0.000983,0.00114,0.005201,0.000676,0.000508,0.000463,0.001191,1.2e-05,0.00021,0.000457,0.001429,0.000766,4.4e-05
1280,338,648,310,310,0,0,0,19,3.129147,0.0,11659.047704,406.169392,2870.701461,2400.0,888.03,1280,5,54,1597440.0,201964.21,781.4612,694.2221,5.5197,0.0,0.0,0.0,50,0.044379,191,147,0,0.565089,0.434911,0.0,1.524231,12,0.035503,0.00063,1.0095,0.497323,0.498863,0.996587,0.404765,0.308132,0.298263,0.496749,0.050658,0.200014,0.302451,0.504281,0.40391,0.049928,0.005695,0.000975,0.00113,0.005205,0.000691,0.000507,0.000455,0.001183,1.2e-05,0.000207,0.000468,0.00145,0.000766,4.4e-05
1300,342,655,313,313,0,0,0,20,3.958938,0.0,11689.391703,407.784898,2868.256165,2400.0,890.35,1300,5,54,1622400.0,205533.49,783.4412,699.5448,5.5814,0.0,0.0,0.0,50,0.046784,191,151,0,0.55848,0.44152,0.0,1.516033,12,0.035088,0.0,1.008352,0.497699,0.498724,0.996921,0.404463,0.308351,0.298265,0.496625,0.050677,0.200121,0.302705,0.504239,0.404101,0.049954,0.005708,0.000982,0.001151,0.005247,0.000702,0.00051,0.000451,0.001186,1.2e-05,0.000209,0.000455,0.001483,0.000774,4.4e-05
1320,343,660,317,317,0,0,0,18,4.430708,0.0,11744.383327,408.673378,2866.895914,2400.0,901.15,1320,5,54,1647360.0,209132.1067,785.4212,705.1329,5.8824,0.0,0.0,0.0,50,0.046647,188,155,0,0.548105,0.451895,0.0,1.505549,12,0.034985,0.0,1.008018,0.497628,0.49909,0.996132,0.404298,0.308719,0.29831,0.496547,0.050632,0.200169,0.30279,0.503721,0.404169,0.049948,0.005668,0.000989,0.00118,0.005295,0.000718,0.000518,0.00045,0.00119,1.2e-05,0.000215,0.000463,0.001488,0.000771,4.5e-05
1340,341,665,324,324,0,0,0,20,4.962445,0.0,11834.75054,405.860168,2869.177386,2400.0,914.7,1340,5,54,1672320.0,212764.3067,787.4012,710.5242,5.8824,0.0,0.0,0.0,50,0.043988,185,156,0,0.542522,0.457478,0.0,1.506119,12,0.035191,0.000201,1.009323,0.497644,0.499095,0.997405,0.404301,0.308743,0.297915,0.496663,0.05061,0.200278,0.302869,0.503281,0.404077,0.049943,0.005822,0.000992,0.00118,0.005276,0.000711,0.00051,0.000453,0.001221,1.2e-05,0.000228,0.000488,0.001484,0.00075,4.5e-05
1360,347,673,326,326,0,0,0,17,2.478111,0.0,11929.195968,410.059627,2867.462262,2400.0,916.62,1360,5,54,1697280.0,216396.5067,789.3812,717.0371,5.8824,0.0,0.0,0.0,50,0.043228,187,160,0,0.538905,0.461095,0.0,1.50755,12,0.034582,0.0,1.009655,0.496584,0.498827,0.996224,0.404106,0.308882,0.297811,0.497057,0.050559,0.200225,0.303202,0.50349,0.403727,0.049895,0.005848,0.000986,0.001204,0.005405,0.000751,0.000512,0.000451,0.001258,1.2e-05,0.000229,0.000492,0.001486,0.000779,4.5e-05
1380,348,679,331,331,0,0,0,18,4.093788,0.0,12025.661096,412.161414,2863.744798,2400.0,930.69,1380,5,54,1722240.0,220076.3734,791.3612,725.2124,5.8824,0.0,0.0,0.0,50,0.043103,187,161,0,0.537356,0.462644,0.0,1.507577,12,0.034483,0.000192,1.010214,0.496454,0.499644,0.99629,0.403525,0.308994,0.29799,0.496683,0.050566,0.200062,0.303163,0.503784,0.404067,0.049999,0.005945,0.000952,0.001248,0.005476,0.000738,0.000533,0.000441,0.001279,1.2e-05,0.00023,0.000501,0.001443,0.000783,4.5e-05
1400,355,690,335,335,0,0,0,18,2.150827,0.0,12145.151426,416.555298,2861.293875,2400.0,923.9,1400,5,54,1747200.0,223803.5167,793.3412,734.4545,5.8824,0.0,0.0,0.0,39,0.042254,189,166,0,0.532394,0.467606,0.0,1.504338,12,0.033803,0.000195,1.011012,0.496837,0.499888,0.995259,0.40311,0.309509,0.297752,0.496572,0.050591,0.20012,0.302986,0.503787,0.404186,0.050061,0.005996,0.000998,0.001268,0.005528,0.000746,0.000554,0.000436,0.001301,1.2e-05,0.000244,0.000504,0.001427,0.000781,4.6e-05
1420,362,698,336,336,0,0,0,16,1.84023,0.0,12220.578438,425.070906,2853.088864,2400.0,925.23,1420,5,54,1772160.0,227543.1834,795.3212,744.065,5.8824,0.0,0.0,0.0,39,0.041436,192,170,0,0.530387,0.469613,0.0,1.501344,12,0.033149,0.0,1.011475,0.496442,0.500278,0.994838,0.403068,0.309511,0.297329,0.496698,0.050562,0.200262,0.303423,0.503544,0.404126,0.050063,0.005938,0.001023,0.001314,0.005532,0.000751,0.000549,0.000438,0.001283,1.2e-05,0.000244,0.000521,0.001435,0.000781,4.6e-05
1440,361,703,342,342,0,0,0,18,3.848015,0.0,12249.144562,427.442455,2848.70953,2400.0,942.99,1440,5,54,1797120.0,231282.85,797.3012,753.3065,6.2859,0.0,0.0,0.0,39,0.041551,194,167,0,0.537396,0.462604,0.0,1.503223,12,0.033241,0.000561,1.010743,0.49625,0.500055,0.993451,0.402373,0.309515,0.296975,0.496356,0.050541,0.200092,0.304257,0.50248,0.404088,0.049972,0.006012,0.00102,0.001313,0.005613,0.000781,0.000539,0.000436,0.001283,1.1e-05,0.000243,0.000537,0.001448,0.00079,4.8e-05
1460,365,708,343,343,0,0,0,16,2.485179,0.0,12251.713473,434.315498,2843.199324,2400.0,948.59,1460,5,54,1822080.0,235022.5167,799.2812,761.3451,6.2859,0.0,0.0,0.0,39,0.041096,195,170,0,0.534247,0.465753,0.0,1.501826,13,0.035616,0.0,1.011488,0.496654,0.50049,0.992868,0.402335,0.3097,0.296774,0.49621,0.050555,0.200218,0.304531,0.502222,0.403665,0.049934,0.006022,0.001058,0.001317,0.00561,0.000789,0.00054,0.000438,0.001306,1.1e-05,0.000248,0.000551,0.001459,0.000804,4.8e-05
1480,364,713,349,349,0,0,0,17,3.352767,0.0,12233.4373,433.96962,2842.677613,2400.0,957.69,1480,5,54,1847040.0,238769.7667,801.2612,768.061,6.3838,0.0,0.0,0.0,39,0.041209,194,170,0,0.532967,0.467033,0.0,1.499524,13,0.035714,0.0,1.01119,0.49713,0.50031,0.991412,0.402328,0.309752,0.29679,0.49635,0.050526,0.200249,0.304233,0.502528,0.40353,0.049911,0.006022,0.001049,0.001304,0.005355,0.00079,0.000538,0.000441,0.001313,1.2e-05,0.000248,0.000555,0.001451,0.000792,4.7e-05
1500,364,716,352,352,0,0,0,15,3.009195,0.0,12257.086497,436.5505,2840.440306,2400.0,976.23,1500,5,54,1872000.0,242566.6334,803.2412,774.2592,6.5899,0.0,0.0,0.0,39,0.041209,194,170,0,0.532967,0.467033,0.0,1.499286,13,0.035714,0.000334,1.010396,0.496967,0.50065,0.990957,0.402024,0.309736,0.296719,0.496075,0.050513,0.200207,0.304443,0.501899,0.403603,0.049959,0.00605,0.001051,0.001289,0.005285,0.000798,0.000538,0.000437,0.001312,1.1e-05,0.00025,0.000555,0.001445,0.000797,4.7e-05
1520,366,723,357,357,0,0,0,11,2.845229,0.0,12303.190326,435.330664,2841.824108,2400.0,984.88,1520,5,53,1896960.0,246382.5454,805.2212,778.6523,6.8338,0.0,0.0,0.0,39,0.040984,195,171,0,0.532787,0.467213,0.0,1.499973,13,0.035519,0.0,1.010854,0.496943,0.500673,0.990252,0.402332,0.309541,0.296798,0.495864,0.050517,0.200297,0.304016,0.502109,0.403583,0.049992,0.006006,0.001046,0.001279,0.005367,0.000797,0.00055,0.000428,0.001269,1.1e-05,0.000241,0.000539,0.00143,0.00079,4.7e-05
1540,360,724,364,364,0,0,0,13,3.366091,0.0,12376.544918,432.538608,2844.095301,2400.0,1010.56,1540,5,53,1921920.0,250199.8961,807.2012,784.3668,7.197,0.0,0.0,0.0,29,0.038889,193,167,0,0.536111,0.463889,0.0,1.502343,12,0.033333,0.0,1.010085,0.496705,0.500498,0.990408,0.402158,0.309948,0.29668,0.495874,0.050505,0.200466,0.303786,0.501956,0.403573,0.049981,0.005857,0.00105,0.001306,0.005361,0.000777,0.000549,0.000421,0.001276,1.1e-05,0.000241,0.000537,0.001416,0.000787,4.7e-05
1560,364,732,368,368,0,0,0,13,3.11228,0.0,12473.820084,433.096445,2843.791275,2400.0,1013.31,1560,5,53,1946880.0,254041.2228,809.1812,789.5511,7.2548,0.0,0.0,0.0,39,0.038462,192,172,0,0.527473,0.472527,0.0,1.497143,12,0.032967,0.0,1.010392,0.49712,0.49989,0.991771,0.402544,0.309655,0.296568,0.49631,0.050495,0.200568,0.303528,0.501838,0.403473,0.050018,0.005933,0.001082,0.001297,0.005441,0.000761,0.000539,0.000413,0.001285,1.1e-05,0.000241,0.000534,0.00139,0.000767,4.7e-05
1580,364,739,375,375,0,0,0,17,4.676404,0.0,12565.808314,431.650227,2843.673369,2400.0,1025.99,1580,5,53,1971840.0,257892.6894,811.1612,797.1959,7.2548,0.0,0.0,0.0,39,0.038462,191,173,0,0.524725,0.475275,0.0,1.497024,12,0.032967,0.000184,1.009543,0.49703,0.500356,0.991534,0.402631,0.309345,0.296558,0.496986,0.050514,0.200856,0.303286,0.502138,0.403511,0.049909,0.005753,0.001063,0.001301,0.00541,0.000756,0.00055,0.000418,0.001286,1.2e-05,0.000237,0.000525,0.001407,0.000763,4.6e-05
1600,363,745,382,382,0,0,0,17,4.334615,0.0,12692.104999,431.392592,2844.272793,2400.0,1037.9,1600,5,53,1996800.0,261763.3528,813.1412,805.314,7.2548,0.0,0.0,0.0,50,0.038567,189,174,0,0.520661,0.479339,0.0,1.497925,13,0.035813,0.00052,1.009108,0.496989,0.500544,0.991753,0.403133,0.309478,0.296457,0.497094,0.050534,0.200898,0.30333,0.50262,0.403402,0.049729,0.005786,0.001101,0.001299,0.005603,0.000764,0.000548,0.000413,0.001302,1.2e-05,0.000238,0.000523,0.001403,0.000775,4.6e-05
1620,368,753,385,385,0,0,0,15,2.90166,0.0,12843.435201,435.631064,2841.467275,2400.0,1041.3,1620,5,53,2021760.0,265678.1728,815.1212,813.1384,7.5238,0.0,0.0,0.0,68,0.040761,193,175,0,0.524457,0.475543,0.0,1.498179,13,0.035326,0.000195,1.008304,0.497039,0.500011,0.991651,0.403167,0.309627,0.296519,0.497167,0.050579,0.20106,0.303351,0.502669,0.404107,0.049675,0.005788,0.001085,0.001298,0.005665,0.000723,0.000554,0.000409,0.001365,1.1e-05,0.000238,0.000532,0.001389,0.000775,4.7e-05
1640,375,762,387,387,0,0,0,14,2.575662,0.0,12965.232712,442.820818,2834.60352,2400.0,1037.32,1640,5,53,2046720.0,269627.5392,817.1012,822.5559,7.6492,0.0,0.0,0.0,50,0.04,199,176,0,0.530667,0.469333,0.0,1.504071,13,0.034667,0.0,1.008133,0.496635,0.50058,0.99118,0.403427,0.310081,0.295983,0.497263,0.050618,0.201057,0.30369,0.5027,0.403937,0.049652,0.00576,0.001084,0.001298,0.00571,0.000714,0.000564,0.000423,0.001355,1.1e-05,0.000241,0.000536,0.001415,0.000782,4.6e-05
1660,381,774,393,393,0,0,0,15,2.839567,0.0,13050.675932,445.828878,2831.331556,2400.0,1031.57,1660,5,53,2071680.0,273587.3834,819.0812,832.703,7.8499,0.0,0.0,0.0,50,0.03937,200,181,0,0.524934,0.475066,0.0,1.502791,13,0.034121,0.000177,1.008226,0.496603,0.500717,0.992379,0.403422,0.309921,0.296036,0.497161,0.050655,0.20119,0.303988,0.503034,0.403492,0.049738,0.005953,0.001108,0.001333,0.005762,0.000703,0.000574,0.000442,0.001382,1.1e-05,0.000237,0.000533,0.001432,0.000809,4.7e-05
1680,384,780,396,396,0,0,0,12,2.208213,0.0,13100.403497,453.360945,2824.430843,2400.0,1037.78,1680,5,53,2096640.0,277553.2501,821.0612,843.3739,8.0413,0.0,0.0,0.0,50,0.039062,202,182,0,0.526042,0.473958,0.0,1.504479,13,0.033854,0.000447,1.00824,0.496433,0.501547,0.993343,0.403285,0.310078,0.295774,0.49741,0.050633,0.20107,0.304334,0.502699,0.402528,0.049745,0.00601,0.00111,0.001399,0.006056,0.00071,0.000591,0.000455,0.001392,1.1e-05,0.000239,0.000536,0.001431,0.000835,4.7e-05
1700,388,788,400,400,0,0,0,12,2.366837,0.0,13105.242888,457.981655,2819.651508,2400.0,1037.73,1700,5,53,2121600.0,281519.1167,823.0412,852.7951,8.0413,0.0,0.0,0.0,50,0.03866,204,184,0,0.525773,0.474227,0.0,1.501701,13,0.033505,0.0,1.006886,0.496515,0.502026,0.994426,0.403591,0.310396,0.295785,0.497486,0.050646,0.200735,0.304278,0.503237,0.402078,0.049785,0.00613,0.001106,0.001438,0.005942,0.000699,0.000595,0.000458,0.001376,1.2e-05,0.000243,0.00054,0.001476,0.000852,4.7e-05
1720,390,795,405,405,0,0,0,14,3.149556,0.0,13082.222186,459.768373,2817.08207,2400.0,1042.49,1720,5,53,2146560.0,285484.9834,825.0212,860.084,8.4784,0.0,0.0,0.0,34,0.04359,207,183,0,0.530769,0.469231,0.0,1.503667,13,0.033333,0.0,1.006258,0.495669,0.501607,0.99444,0.403433,0.310627,0.295286,0.497335,0.050686,0.200903,0.30456,0.502933,0.401376,0.049916,0.006296,0.001075,0.001462,0.005914,0.000688,0.0006,0.000476,0.00139,1.2e-05,0.000245,0.000533,0.001447,0.000864,4.7e-05
1740,389,797,408,408,0,0,0,11,1.893576,0.0,13040.123929,463.681813,2814.424611,2400.0,1060.81,1740,5,53,2171520.0,289450.8501,827.0012,867.0667,8.9836,0.0,0.0,0.0,34,0.043702,208,181,0,0.534704,0.465296,0.0,1.504859,13,0.033419,0.0,1.00656,0.495892,0.501522,0.994333,0.403346,0.310702,0.295262,0.497265,0.050697,0.200793,0.304555,0.503127,0.401616,0.049976,0.006297,0.001087,0.001444,0.005956,0.000696,0.000601,0.000478,0.001377,1.2e-05,0.000253,0.00053,0.00147,0.000862,4.6e-05
1760,386,797,411,411,0,0,0,12,3.048229,0.0,12993.948678,464.652226,2812.299545,2400.0,1083.2,1760,5,53,2196480.0,293416.7167,828.9812,871.4527,8.9836,0.0,0.0,0.0,34,0.044041,207,179,0,0.536269,0.463731,0.0,1.507349,13,0.033679,0.0,1.007009,0.49597,0.50136,0.99449,0.403296,0.310776,0.295359,0.497468,0.050694,0.200676,0.304663,0.503368,0.401797,0.049914,0.006309,0.001091,0.001413,0.005986,0.000699,0.000605,0.000475,0.001354,1.2e-05,0.000251,0.00053,0.001466,0.000859,4.6e-05
1780,384,801,417,417,0,0,0,11,3.310225,0.0,12972.618074,460.250991,2816.438784,2400.0,1100.47,1780,5,53,2221440.0,297382.5834,830.9612,874.0776,9.125,0.0,0.0,0.0,34,0.039062,203,181,0,0.528646,0.471354,0.0,1.500981,13,0.033854,0.0,1.006438,0.49623,0.501043,0.99472,0.403562,0.310881,0.295257,0.497292,0.050662,0.200756,0.304619,0.503332,0.401772,0.050038,0.006281,0.001088,0.001421,0.005959,0.000693,0.000606,0.000478,0.001382,1.2e-05,0.000261,0.00053,0.001463,0.000859,4.7e-05
1800,383,805,422,422,0,0,0,13,3.97165,0.0,12977.040989,457.613803,2818.414547,2400.0,1112.47,1800,5,53,2246400.0,301348.4501,832.9412,877.3769,9.2262,0.0,0.0,0.0,34,0.041775,204,179,0,0.532637,0.467363,0.0,1.507163,13,0.033943,0.000176,1.005777,0.49586,0.501168,0.994081,0.403766,0.310692,0.295188,0.49747,0.050695,0.200637,0.304596,0.503663,0.401687,0.050025,0.006385,0.001079,0.001418,0.005966,0.000707,0.000618,0.000493,0.001375,1.2e-05,0.000262,0.000535,0.001481,0.00088,4.8e-05
1820,381,807,426,426,0,0,0,13,3.251792,0.0,12992.685159,456.176457,2820.571751,2400.0,1132.77,1820,5,53,2271360.0,305314.3167,834.9212,880.955,9.3401,0.0,0.0,0.0,34,0.041995,204,177,0,0.535433,0.464567,0.0,1.508478,12,0.031496,0.0,1.005702,0.49558,0.50116,0.993805,0.403498,0.310784,0.294948,0.497838,0.050697,0.200663,0.304707,0.503596,0.402046,0.050079,0.006395,0.00108,0.001394,0.00598,0.000705,0.000617,0.000484,0.001365,1.2e-05,0.000262,0.00054,0.001481,0.000881,4.9e-05
