tick,population,births_cum,deaths_cum,deaths_starvation,deaths_damage,deaths_predation,deaths_disaster,corpse_count,corpse_matter,corpse_energy,total_energy,total_biomass,nutrient_total,chemical_total,mean_age,max_age,max_generation,n_lineages,light_supply_cum,flow_light_cum,flow_chemical_cum,flow_nutrient_cum,flow_corpse_matter_cum,flow_corpse_energy_cum,flow_predation_energy_cum,flow_predation_matter_cum,top_lineage_id,top_lineage_frac,pop_north_band,pop_middle_band,pop_south_band,frac_north_band,frac_middle_band,frac_south_band,mean_local_light,vent_cell_population,vent_cell_frac,mean_move_per_org_tick,mean_body_size,mean_membrane_strength,mean_movement_power,mean_movement_efficiency,mean_sensory_range,mean_light_absorption,mean_chemical_absorption,mean_nutrient_absorption,mean_predation_efficiency,mean_corpse_digestion,mean_repair_rate,mean_damage_resistance,mean_reproduction_investment,mean_mutation_rate,var_body_size,var_membrane_strength,var_movement_power,var_movement_efficiency,var_sensory_range,var_light_absorption,var_chemical_absorption,var_nutrient_absorption,var_predation_efficiency,var_corpse_digestion,var_repair_rate,var_damage_resistance,var_reproduction_investment,var_mutation_rate
1840,297,742,445,445,0,0,0,40,8.791406,0.0,10697.334158,350.380908,2920.827687,2433.127788,1069.4,1840,5,82,2296320.0,244136.763,1951.008,797.6872,10.3081,0.0,0.0,0.0,37,0.03367,98,179,20,0.329966,0.602694,0.06734,0.899672,12,0.040404,0.000227,1.01259,0.502241,0.502934,1.012834,0.40522,0.304485,0.299462,0.505088,0.050617,0.20205,0.301076,0.503794,0.401014,0.049928,0.005392,0.001195,0.000856,0.004308,0.000671,0.000311,0.00029,0.001,9e-06,0.000159,0.000346,0.001111,0.000837,3.1e-05
1860,303,751,448,448,0,0,0,36,6.993879,0.0,10704.411707,356.89348,2916.112642,2431.813161,1064.57,1860,5,82,2321280.0,247228.953,1967.2202,807.9808,10.3659,0.0,0.0,0.0,37,0.033003,99,184,20,0.326733,0.607261,0.066007,0.898411,12,0.039604,0.0,1.012698,0.501778,0.502818,1.013911,0.40539,0.304179,0.299127,0.505486,0.050601,0.202066,0.300739,0.504144,0.400815,0.049811,0.005464,0.001167,0.00085,0.004309,0.000665,0.000315,0.000294,0.001012,9e-06,0.000154,0.00034,0.001094,0.000841,3.1e-05
1880,311,761,450,450,0,0,0,31,5.220561,0.0,10658.743088,365.270819,2909.50862,2429.832431,1055.82,1880,5,82,2346240.0,250324.1445,1984.8348,818.5822,10.5836,0.0,0.0,0.0,37,0.032154,99,192,20,0.318328,0.617363,0.064309,0.89631,12,0.038585,0.000469,1.013872,0.501454,0.502884,1.013814,0.40512,0.303991,0.298973,0.504632,0.050567,0.202033,0.301128,0.503843,0.400439,0.049858,0.005685,0.00117,0.000874,0.004291,0.000622,0.000322,0.0003,0.000976,9e-06,0.000158,0.000347,0.001083,0.000828,3e-05
1900,311,767,456,456,0,0,0,31,7.074463,0.0,10569.364053,368.685606,2904.239931,2428.242597,1062.73,1900,5,82,2371200.0,253436.3445,2002.7173,829.1983,10.7193,0.0,0.0,0.0,75,0.032154,100,191,20,0.321543,0.614148,0.064309,0.898944,11,0.03537,0.001922,1.012988,0.501633,0.502112,1.013143,0.405352,0.304155,0.298267,0.504288,0.050574,0.20216,0.301357,0.504006,0.399773,0.049978,0.005611,0.001207,0.000896,0.004391,0.00064,0.00032,0.000311,0.000979,9e-06,0.000164,0.000356,0.001098,0.000851,3e-05
1920,316,777,461,461,0,0,0,27,4.342546,0.0,10470.747029,372.009726,2903.647728,2427.22438,1060.61,1920,5,82,2396160.0,256548.5445,2020.4225,838.5448,10.7193,0.0,0.0,0.0,11,0.028481,102,193,21,0.322785,0.610759,0.066456,0.898025,11,0.03481,0.000873,1.011847,0.502461,0.502103,1.013402,0.405202,0.304097,0.298564,0.504109,0.05058,0.202266,0.301493,0.504179,0.400483,0.050129,0.005708,0.001206,0.00088,0.004501,0.000636,0.000322,0.000326,0.001027,9e-06,0.000168,0.000363,0.001151,0.000871,3.1e-05
1940,319,787,468,468,0,0,0,29,5.66827,0.0,10322.656622,375.128543,2899.203187,2426.396402,1059.51,1940,6,82,2421120.0,259660.7445,2037.9192,850.7923,10.7193,0.0,0.0,0.0,11,0.028213,101,197,21,0.316614,0.617555,0.065831,0.896224,10,0.031348,0.000866,1.011265,0.501979,0.501585,1.011935,0.40511,0.304471,0.298573,0.504487,0.050499,0.202151,0.301705,0.503956,0.400067,0.050083,0.005517,0.001184,0.000899,0.004523,0.000633,0.000322,0.000338,0.001058,9e-06,0.000162,0.000361,0.001166,0.000811,3.2e-05
1960,316,790,474,474,0,0,0,29,6.001371,0.0,10179.76286,377.089492,2896.909137,2425.475127,1077.87,1960,6,81,2446080.0,262772.9445,2055.8017,860.0476,10.8328,0.0,0.0,0.0,11,0.028481,101,195,20,0.31962,0.617089,0.063291,0.89663,10,0.031646,0.000426,1.011223,0.501609,0.501753,1.011193,0.404933,0.304478,0.298457,0.503909,0.050498,0.202378,0.301536,0.504485,0.399897,0.050129,0.005468,0.001175,0.00086,0.00446,0.000617,0.00032,0.00034,0.001026,9e-06,0.000164,0.000359,0.001149,0.000826,3.2e-05
1980,314,794,480,480,0,0,0,28,6.30543,0.0,10051.905902,375.437424,2898.257146,2424.766348,1089.35,1980,6,81,2471040.0,265885.1445,2073.6843,865.6109,10.8328,0.0,0.0,0.0,37,0.028662,101,193,20,0.321656,0.61465,0.063694,0.897707,10,0.031847,0.001115,1.011241,0.501506,0.501379,1.010522,0.404626,0.304238,0.29811,0.503539,0.050442,0.202309,0.3015,0.504326,0.399708,0.050165,0.005524,0.001155,0.000871,0.004523,0.00059,0.000324,0.000345,0.001039,9e-06,0.000163,0.000363,0.001164,0.000845,3.3e-05
2000,314,802,488,488,0,0,0,28,6.885806,0.0,9949.755781,371.995552,2901.118643,2424.182889,1095.73,2000,6,81,2496000.0,269011.4745,2091.5668,871.5823,10.9054,0.0,0.0,0.0,37,0.031847,100,194,20,0.318471,0.617834,0.063694,0.894296,11,0.035032,0.00109,1.012795,0.501836,0.501443,1.009577,0.404665,0.303971,0.298668,0.503946,0.05043,0.202349,0.30145,0.504295,0.400123,0.050071,0.005515,0.001167,0.000873,0.004498,0.000601,0.000321,0.000345,0.001067,9e-06,0.000166,0.000366,0.001186,0.000843,3.3e-05
2020,310,805,495,495,0,0,0,31,7.564833,0.0,9871.435547,371.177668,2901.257499,2423.679607,1126.26,2020,6,81,2520960.0,272146.9695,2109.4494,879.4607,10.9054,0.0,0.0,0.0,37,0.032258,100,190,20,0.322581,0.612903,0.064516,0.898006,11,0.035484,0.00085,1.012181,0.501584,0.501454,1.010201,0.404604,0.303917,0.298795,0.504596,0.05046,0.202544,0.301436,0.503892,0.400165,0.050074,0.0053,0.001113,0.000861,0.004476,0.000578,0.000322,0.00034,0.001062,9e-06,0.000167,0.00036,0.00119,0.000847,3.4e-05
2040,306,810,504,504,0,0,0,32,7.367121,0.0,9842.370487,366.89042,2905.742458,2422.835071,1149.08,2040,6,81,2545920.0,275291.6295,2127.7318,885.77,11.3369,0.0,0.0,0.0,37,0.035948,101,185,20,0.330065,0.604575,0.065359,0.901402,12,0.039216,0.002417,1.011529,0.501653,0.501347,1.010808,0.405036,0.304074,0.299009,0.504907,0.050487,0.202442,0.301403,0.503875,0.399756,0.050142,0.005167,0.001109,0.000845,0.004297,0.000573,0.000321,0.000334,0.001078,9e-06,0.000173,0.000367,0.001172,0.000857,3.4e-05
2060,303,812,509,509,0,0,0,34,8.76414,0.0,9843.734551,364.7118,2906.52406,2420.652226,1176.69,2060,6,81,2570880.0,278436.2895,2147.4405,889.3854,11.3807,0.0,0.0,0.0,37,0.036304,100,183,20,0.330033,0.60396,0.066007,0.900767,13,0.042904,0.000698,1.011848,0.502215,0.501636,1.010621,0.405226,0.304094,0.298766,0.504294,0.050482,0.202478,0.301331,0.503917,0.399913,0.050063,0.005156,0.00111,0.000845,0.004281,0.000565,0.000321,0.000334,0.001022,9e-06,0.00017,0.000373,0.001178,0.00085,3.3e-05
2080,303,816,513,513,0,0,0,35,7.740772,0.0,9856.052771,364.548962,2907.710266,2416.144155,1188.97,2080,6,81,2595840.0,281580.9495,2169.674,893.7665,11.4431,0.0,0.0,0.0,37,0.033003,100,183,20,0.330033,0.60396,0.066007,0.899658,12,0.039604,0.00066,1.012658,0.501882,0.501872,1.010241,0.405846,0.30412,0.298406,0.504408,0.050461,0.202512,0.301379,0.503908,0.400111,0.050192,0.005269,0.001135,0.000837,0.004309,0.000565,0.00033,0.000321,0.001036,9e-06,0.00017,0.000372,0.001188,0.000866,3.5e-05
2100,301,823,522,522,0,0,0,37,8.317802,0.0,9894.949707,358.223534,2913.458664,2409.887329,1210.34,2100,6,81,2620800.0,284725.6095,2193.936,898.4475,11.5852,0.0,0.0,0.0,37,0.036545,102,179,20,0.33887,0.594684,0.066445,0.903942,13,0.043189,0.001108,1.010812,0.50248,0.501635,1.009119,0.405822,0.304167,0.298473,0.504523,0.05048,0.202548,0.30113,0.503242,0.400646,0.05016,0.005293,0.001146,0.000839,0.004443,0.000565,0.000331,0.000327,0.001054,9e-06,0.000178,0.000379,0.001222,0.00088,3.5e-05
2120,297,825,528,528,0,0,0,38,7.716374,0.0,9972.090001,356.247869,2916.035757,2401.962343,1239.03,2120,6,81,2645760.0,287870.2695,2218.681,903.5057,11.7603,0.0,0.0,0.0,37,0.037037,101,176,20,0.340067,0.592593,0.06734,0.906106,13,0.043771,0.001615,1.010788,0.502124,0.501308,1.008606,0.406078,0.304363,0.29873,0.504475,0.050436,0.202486,0.301125,0.503033,0.400042,0.050166,0.005224,0.001131,0.000833,0.004476,0.000576,0.000334,0.000311,0.001022,9e-06,0.00018,0.000364,0.001199,0.000858,3.4e-05
2140,299,834,535,535,0,0,0,39,9.538791,0.0,10045.966721,353.806103,2916.655106,2392.447745,1234.71,2140,6,81,2670720.0,291014.9295,2239.5456,909.122,12.2513,0.0,0.0,0.0,37,0.040134,101,178,20,0.337793,0.595318,0.06689,0.904982,14,0.046823,0.000704,1.010745,0.502356,0.501477,1.008384,0.406012,0.304029,0.298983,0.504666,0.050428,0.202742,0.301034,0.504325,0.39995,0.050293,0.005636,0.001133,0.000804,0.004534,0.000598,0.000336,0.000323,0.001021,9e-06,0.000178,0.000354,0.001209,0.000859,3.7e-05
2160,298,839,541,541,0,0,0,38,6.643087,0.0,10129.394191,354.417463,2918.939449,2392.22932,1249.1,2160,6,81,2695680.0,294159.5895,2248.2365,916.5044,12.3287,0.0,0.0,0.0,37,0.033557,102,176,20,0.342282,0.590604,0.067114,0.904097,12,0.040268,0.000209,1.011145,0.502162,0.501905,1.009032,0.406498,0.304431,0.298749,0.504527,0.050414,0.202587,0.301057,0.503779,0.400089,0.050401,0.005558,0.00114,0.000837,0.004588,0.000612,0.000331,0.000318,0.001018,9e-06,0.000175,0.000361,0.001191,0.000848,3.7e-05
2180,295,845,550,550,0,0,0,41,9.119238,0.0,10233.672694,350.751898,2920.128864,2392.121097,1265.81,2180,5,81,2720640.0,297304.2495,2256.9274,923.9445,12.5775,0.0,0.0,0.0,37,0.030508,101,175,19,0.342373,0.59322,0.064407,0.902547,11,0.037288,0.001357,1.008913,0.502671,0.501295,1.009087,0.406382,0.304564,0.298648,0.504455,0.050437,0.202253,0.300829,0.503479,0.400265,0.050185,0.005387,0.001202,0.000835,0.004642,0.000593,0.000344,0.00032,0.001037,9e-06,0.00018,0.000357,0.00115,0.000842,3.7e-05
2200,296,850,554,554,0,0,0,43,8.121053,0.0,10339.116307,351.882306,2919.996641,2392.067209,1273.71,2200,5,81,2745600.0,300448.9095,2265.6182,929.9525,12.5775,0.0,0.0,0.0,37,0.033784,102,175,19,0.344595,0.591216,0.064189,0.904084,12,0.040541,0.000705,1.00803,0.50214,0.501365,1.008069,0.406354,0.30468,0.298947,0.504723,0.050449,0.202535,0.300799,0.503461,0.400312,0.050342,0.005369,0.001185,0.000829,0.004715,0.000586,0.000342,0.000332,0.001028,9e-06,0.000185,0.000356,0.001142,0.000839,3.7e-05
2220,300,858,558,558,0,0,0,42,7.42874,0.0,10425.846582,354.387668,2918.183593,2392.040311,1269.51,2220,5,81,2770560.0,303607.374,2274.3091,937.0275,12.6197,0.0,0.0,0.0,37,0.03,104,177,19,0.346667,0.59,0.063333,0.90642,11,0.036667,0.000505,1.008994,0.501799,0.50125,1.00724,0.40603,0.305114,0.298923,0.504193,0.050446,0.202263,0.301012,0.503152,0.400042,0.050341,0.005308,0.001199,0.000891,0.004734,0.000588,0.000337,0.00033,0.001054,9e-06,0.000187,0.00038,0.001161,0.000846,3.9e-05
2240,302,866,564,564,0,0,0,40,7.870595,0.0,10523.207888,356.2076,2915.921805,2392.026868,1274.76,2240,5,81,2795520.0,306794.154,2283.0,945.3512,12.9833,0.0,0.0,0.0,37,0.029801,102,180,20,0.337748,0.596026,0.066225,0.902801,11,0.036424,2.3e-05,1.010775,0.501464,0.501463,1.007879,0.406122,0.304974,0.298629,0.50485,0.050479,0.202262,0.301839,0.502361,0.399822,0.050267,0.00526,0.001201,0.000907,0.004676,0.000582,0.000326,0.000337,0.001071,1e-05,0.000191,0.000376,0.001162,0.000821,3.9e-05
2260,304,872,568,568,0,0,0,39,6.742407,0.0,10585.167133,361.571532,2911.686061,2392.020146,1284.44,2260,5,81,2820480.0,309980.934,2291.6909,955.587,13.0426,0.0,0.0,0.0,37,0.029605,103,181,20,0.338816,0.595395,0.065789,0.905102,11,0.036184,0.000905,1.012065,0.501192,0.501752,1.009599,0.40613,0.305554,0.298701,0.504574,0.050477,0.202217,0.301675,0.503259,0.400153,0.050237,0.005553,0.00117,0.000927,0.004761,0.000595,0.000327,0.000349,0.001073,1e-05,0.000191,0.000377,0.001237,0.000815,4e-05
2280,308,884,576,576,0,0,0,38,6.543203,0.0,10635.242679,360.986557,2912.47024,2392.016783,1269.98,2280,5,81,2845440.0,313167.714,2300.3817,964.0588,13.2244,0.0,0.0,0.0,50,0.032468,103,184,21,0.334416,0.597403,0.068182,0.902114,10,0.032468,0.000727,1.012464,0.501166,0.501985,1.009268,0.40636,0.30585,0.298869,0.504457,0.050584,0.201732,0.30186,0.504195,0.400372,0.050307,0.005361,0.001277,0.000979,0.005146,0.000598,0.000347,0.000367,0.001117,1e-05,0.000188,0.000371,0.00127,0.000804,4.2e-05
2300,317,896,579,579,0,0,0,34,6.02057,0.0,10616.739936,371.411948,2902.567482,2392.0151,1246.79,2300,5,81,2870400.0,316354.494,2309.0726,977.8202,13.5174,0.0,0.0,0.0,50,0.031546,104,192,21,0.328076,0.605678,0.066246,0.902058,10,0.031546,0.000192,1.011251,0.500504,0.501763,1.009528,0.405793,0.305703,0.298954,0.50363,0.050564,0.202298,0.301869,0.50455,0.400134,0.050188,0.005474,0.001296,0.001003,0.005177,0.000602,0.000352,0.000367,0.001152,1e-05,0.000189,0.000373,0.001311,0.000807,4.2e-05
2320,319,905,586,586,0,0,0,37,5.646748,0.0,10537.684205,375.980449,2898.372803,2392.014259,1239.7,2320,5,81,2895360.0,319544.505,2317.7635,990.6029,13.8216,0.0,0.0,0.0,50,0.034483,105,192,22,0.329154,0.601881,0.068966,0.899845,10,0.031348,0.000417,1.011157,0.500659,0.502418,1.00824,0.405319,0.305567,0.298787,0.503221,0.050496,0.202374,0.30187,0.504555,0.399626,0.050146,0.005524,0.001292,0.00103,0.005092,0.000587,0.000346,0.000369,0.001122,9e-06,0.000189,0.000372,0.001302,0.000831,4.2e-05
2340,313,908,595,595,0,0,0,41,7.008313,0.0,10485.679294,374.131158,2898.860529,2392.013837,1275.73,2340,5,81,2920320.0,322742.055,2326.4544,999.7345,13.8973,0.0,0.0,0.0,29,0.031949,103,188,22,0.329073,0.600639,0.070288,0.898989,10,0.031949,0.000698,1.010762,0.501,0.502334,1.007619,0.404993,0.305411,0.298953,0.502919,0.050537,0.202184,0.302263,0.504439,0.398845,0.050046,0.005173,0.001285,0.001024,0.005034,0.000565,0.000342,0.000372,0.001124,9e-06,0.000193,0.000368,0.001242,0.000786,3.9e-05
2360,313,916,603,603,0,0,0,42,8.868108,0.0,10451.141093,372.038833,2899.093059,2392.013627,1285.02,2360,5,81,2945280.0,325946.433,2335.1452,1007.123,13.9734,0.0,0.0,0.0,29,0.031949,101,190,22,0.322684,0.607029,0.070288,0.897714,10,0.031949,0.0,1.011556,0.501401,0.502619,1.008825,0.405352,0.305658,0.298975,0.503286,0.050573,0.201956,0.302048,0.504949,0.398736,0.049983,0.005629,0.001281,0.001032,0.005154,0.000606,0.000345,0.000379,0.001158,9e-06,0.00019,0.000387,0.001307,0.000819,3.9e-05
2380,315,924,609,609,0,0,0,40,7.677665,0.0,10441.268482,372.808111,2899.514224,2392.013521,1287.21,2380,6,81,2970240.0,329166.6555,2343.8361,1015.0521,14.0146,0.0,0.0,0.0,29,0.031746,103,192,20,0.326984,0.609524,0.063492,0.8997,10,0.031746,0.001606,1.013109,0.501104,0.502537,1.009486,0.404913,0.305494,0.299054,0.503601,0.050472,0.201854,0.301789,0.505058,0.398929,0.04989,0.005582,0.001259,0.001046,0.004953,0.000612,0.000358,0.000374,0.001168,9e-06,0.000185,0.000393,0.001302,0.000879,3.8e-05
2400,317,932,615,615,0,0,0,39,8.279951,0.0,10422.262603,376.091659,2895.62839,2392.013469,1287.13,2400,6,81,2995200.0,332405.424,2352.527,1025.9902,14.0146,0.0,0.0,0.0,29,0.031546,101,196,20,0.318612,0.618297,0.063091,0.895566,10,0.031546,0.000375,1.011252,0.501058,0.502535,1.006883,0.404658,0.305474,0.299469,0.502685,0.05045,0.202066,0.301599,0.505383,0.399107,0.049928,0.005612,0.00125,0.001052,0.005079,0.000604,0.000356,0.000373,0.001173,8e-06,0.000183,0.000399,0.001308,0.000889,4.1e-05
2420,323,941,618,618,0,0,0,36,7.141377,0.0,10383.074518,382.16448,2890.694143,2392.013442,1273.43,2420,6,81,3020160.0,335658.912,2361.2178,1035.4435,14.1684,0.0,0.0,0.0,29,0.03096,101,202,20,0.312693,0.625387,0.06192,0.893094,10,0.03096,0.0,1.012472,0.501588,0.503612,1.006733,0.40452,0.305475,0.299422,0.50217,0.050413,0.201987,0.301146,0.50462,0.398952,0.049953,0.005582,0.001206,0.001104,0.005011,0.000619,0.000365,0.000368,0.00115,8e-06,0.00019,0.000398,0.001315,0.000887,4.1e-05
2440,318,944,626,626,0,0,0,39,8.557974,0.0,10329.755417,380.480274,2890.961752,2393.577709,1294.63,2440,6,81,3045120.0,338920.122,2368.0191,1043.1014,14.726,0.0,0.0,0.0,50,0.031447,100,199,19,0.314465,0.625786,0.059748,0.895764,9,0.028302,0.001626,1.011703,0.501624,0.502842,1.007433,0.404663,0.305905,0.299766,0.501672,0.050422,0.201683,0.301166,0.504396,0.398878,0.049975,0.005565,0.001224,0.001062,0.005183,0.000627,0.000361,0.000363,0.00115,8e-06,0.000192,0.000403,0.00135,0.000893,4.2e-05
2460,313,948,635,635,0,0,0,40,9.786799,0.0,10323.910909,374.950099,2895.263102,2395.01944,1327.58,2460,6,81,3070080.0,342181.332,2373.5607,1048.5049,15.1588,0.0,0.0,0.0,11,0.028754,100,194,19,0.319489,0.619808,0.060703,0.895232,9,0.028754,0.001241,1.010661,0.501384,0.502868,1.007303,0.404427,0.306046,0.300074,0.502168,0.050468,0.201755,0.30107,0.503074,0.398957,0.050019,0.005339,0.001225,0.001068,0.005131,0.000628,0.000359,0.000341,0.001112,8e-06,0.000189,0.000413,0.001268,0.000939,4.2e-05
2480,317,959,642,642,0,0,0,41,7.730701,0.0,10341.271926,372.93633,2899.332969,2395.660363,1323.52,2480,6,81,3095040.0,345449.256,2379.1022,1055.0845,15.2155,0.0,0.0,0.0,99,0.031546,100,197,20,0.315457,0.621451,0.063091,0.893976,9,0.028391,0.001699,1.011226,0.500824,0.502414,1.00807,0.40501,0.30608,0.300299,0.502039,0.050463,0.201497,0.301203,0.504571,0.398943,0.05026,0.005584,0.001169,0.001046,0.005179,0.000672,0.000376,0.000351,0.001114,8e-06,0.000194,0.000417,0.001352,0.000909,4.2e-05
2500,313,962,649,649,0,0,0,43,8.847906,0.0,10366.953285,373.20782,2897.944274,2395.936777,1354.44,2500,6,81,3120000.0,348721.656,2384.6437,1064.0646,15.2934,0.0,0.0,0.0,11,0.028754,100,193,20,0.319489,0.616613,0.063898,0.894494,9,0.028754,0.001062,1.010754,0.500796,0.502474,1.007057,0.404915,0.306348,0.300178,0.502048,0.050498,0.201695,0.300898,0.504153,0.399124,0.050149,0.005287,0.001163,0.001073,0.005121,0.000658,0.000397,0.000341,0.001056,9e-06,0.000195,0.000423,0.001333,0.000912,4.2e-05
2520,316,972,656,656,0,0,0,40,7.073247,0.0,10417.520148,373.6703,2899.256452,2396.054422,1356.8,2520,6,81,3144960.0,352010.706,2390.1853,1072.6261,15.4662,0.0,0.0,0.0,50,0.028481,103,193,20,0.325949,0.610759,0.063291,0.897095,9,0.028481,0.00146,1.012622,0.501466,0.502948,1.009356,0.404809,0.306526,0.3004,0.502565,0.050498,0.202174,0.300716,0.503028,0.39878,0.050228,0.005364,0.001208,0.001066,0.00518,0.000642,0.000407,0.000348,0.001064,9e-06,0.000199,0.00041,0.001408,0.000906,4e-05
2540,313,975,662,662,0,0,0,40,6.55548,0.0,10470.636808,374.054767,2899.389753,2396.104212,1378.88,2540,6,81,3169920.0,355299.756,2395.7268,1080.0893,15.4662,0.0,0.0,0.0,50,0.028754,104,189,20,0.332268,0.603834,0.063898,0.899056,9,0.028754,0.000878,1.012574,0.501827,0.502542,1.008811,0.40519,0.306764,0.300564,0.502488,0.050468,0.202191,0.300577,0.503005,0.398717,0.050389,0.005221,0.001221,0.001061,0.005201,0.000628,0.000407,0.000349,0.001059,9e-06,0.000198,0.000413,0.001413,0.00091,4.2e-05
2560,315,982,667,667,0,0,0,39,7.69407,0.0,10502.487828,376.299011,2896.00692,2396.125233,1385.18,2560,6,81,3194880.0,358592.1855,2401.2683,1088.15,15.5299,0.0,0.0,0.0,71,0.031746,106,189,20,0.336508,0.6,0.063492,0.900567,9,0.028571,0.000628,1.013148,0.502494,0.503065,1.010091,0.405187,0.306885,0.300411,0.502355,0.050461,0.202421,0.300838,0.502822,0.399102,0.050457,0.005434,0.001231,0.001115,0.005241,0.000634,0.000398,0.00035,0.001057,9e-06,0.000199,0.000423,0.001397,0.000931,4.3e-05
2580,312,988,676,676,0,0,0,39,8.935074,0.0,10568.12878,372.179515,2898.885411,2396.134099,1410.81,2580,6,81,3219840.0,361903.7655,2406.8099,1094.7277,15.9673,0.0,0.0,0.0,71,0.032051,106,186,20,0.339744,0.596154,0.064103,0.902096,9,0.028846,0.001795,1.013071,0.502645,0.502473,1.012757,0.40539,0.306514,0.300275,0.503393,0.050486,0.202328,0.300686,0.50265,0.399117,0.05027,0.005586,0.001215,0.001128,0.005279,0.000669,0.000403,0.000354,0.001061,9e-06,0.000194,0.00043,0.001356,0.000917,4.4e-05
2600,313,994,681,681,0,0,0,40,8.696159,0.0,10645.529245,372.701035,2898.602806,2396.137837,1422.58,2600,6,81,3244800.0,365223.8805,2412.3514,1100.9244,16.3904,0.0,0.0,0.0,71,0.031949,106,187,20,0.338658,0.597444,0.063898,0.902612,9,0.028754,0.000233,1.012109,0.502202,0.502104,1.012692,0.405257,0.30622,0.300143,0.503119,0.050558,0.202458,0.300288,0.502146,0.39929,0.050221,0.00559,0.001171,0.001089,0.005077,0.000646,0.000408,0.000351,0.001063,9e-06,0.000186,0.000422,0.001311,0.000903,4.4e-05
2620,313,1000,687,687,0,0,0,39,6.784992,0.0,10753.240342,372.657763,2900.557244,2396.139413,1433.22,2620,6,81,3269760.0,368552.5305,2417.8929,1107.9822,16.6667,0.0,0.0,0.0,71,0.035144,106,187,20,0.338658,0.597444,0.063898,0.903819,10,0.031949,0.001092,1.011163,0.502355,0.502532,1.011716,0.405467,0.306437,0.300004,0.501973,0.05059,0.202557,0.299843,0.501725,0.399489,0.050183,0.005661,0.001143,0.00108,0.005124,0.000661,0.00039,0.000351,0.00103,1e-05,0.000192,0.000429,0.001289,0.000915,4.4e-05
2640,317,1010,693,693,0,0,0,38,8.75566,0.0,10807.163451,376.034317,2895.210023,2396.140077,1420.09,2640,6,81,3294720.0,371881.1805,2423.4345,1118.6188,16.7042,0.0,0.0,0.0,71,0.0347,105,192,20,0.33123,0.605678,0.063091,0.901727,10,0.031546,0.000653,1.011779,0.502724,0.502262,1.010454,0.406042,0.306519,0.300293,0.501533,0.05057,0.202413,0.300194,0.50236,0.399306,0.050335,0.005769,0.001157,0.001098,0.005158,0.00068,0.000385,0.00036,0.001051,9e-06,0.000198,0.000436,0.00141,0.000913,4.5e-05
2660,317,1014,697,697,0,0,0,37,5.742246,0.0,10863.457512,379.207582,2895.050171,2396.140357,1437.25,2660,6,81,3319680.0,375209.8305,2428.976,1126.0051,17.087,0.0,0.0,0.0,71,0.0347,105,191,21,0.33123,0.602524,0.066246,0.900866,10,0.031546,0.0,1.012377,0.502994,0.501837,1.010018,0.405914,0.306211,0.300044,0.501507,0.050531,0.202581,0.30032,0.502408,0.399426,0.050333,0.005753,0.001132,0.001077,0.005093,0.000665,0.00039,0.000361,0.001048,9e-06,0.000194,0.000433,0.001391,0.000913,4.5e-05
2680,316,1020,704,704,0,0,0,41,7.265204,0.0,10918.745261,376.784381,2895.950415,2396.48205,1457.24,2680,6,81,3344640.0,378538.4805,2433.9543,1132.2571,17.1915,0.0,0.0,0.0,71,0.03481,104,190,22,0.329114,0.601266,0.06962,0.901282,11,0.03481,0.00138,1.011573,0.502907,0.501515,1.0103,0.406437,0.305969,0.300115,0.501556,0.050638,0.202663,0.300067,0.502388,0.399977,0.050302,0.005681,0.001134,0.000989,0.004961,0.000672,0.000413,0.000358,0.001036,9e-06,0.000184,0.000431,0.001385,0.000888,4.4e-05
2700,314,1023,709,709,0,0,0,42,6.036498,0.0,10979.054496,376.578151,2897.38535,2396.283787,1474.89,2700,6,81,3369600.0,381867.1305,2439.4958,1138.1236,17.1915,0.0,0.0,0.0,71,0.031847,103,188,23,0.328025,0.598726,0.073248,0.899847,11,0.035032,0.000479,1.011519,0.502819,0.500914,1.010447,0.40637,0.305795,0.300293,0.501011,0.050669,0.202558,0.300195,0.50217,0.399846,0.050349,0.005759,0.001121,0.001015,0.004982,0.000677,0.000419,0.000349,0.00102,1e-05,0.00018,0.000431,0.001384,0.000908,4.3e-05
2720,319,1032,713,713,0,0,0,36,5.668241,0.0,11038.330145,379.094168,2895.237591,2396.200802,1460.05,2720,6,81,3394560.0,385204.407,2445.0373,1144.942,17.4882,0.0,0.0,0.0,71,0.031348,104,191,24,0.326019,0.598746,0.075235,0.898133,10,0.031348,0.0,1.013722,0.503053,0.500748,1.012363,0.406594,0.30579,0.300418,0.500944,0.050625,0.202123,0.300414,0.502239,0.399826,0.050408,0.005892,0.001148,0.001005,0.005397,0.000669,0.000418,0.000347,0.001045,1e-05,0.000185,0.000433,0.001446,0.000927,4.5e-05
2740,322,1041,719,719,0,0,0,36,6.783323,0.0,11071.566396,380.221382,2892.995295,2396.165928,1453.38,2740,6,81,3419520.0,388552.227,2450.5789,1153.6155,17.588,0.0,0.0,0.0,71,0.031056,106,190,26,0.329193,0.590062,0.080745,0.89687,10,0.031056,0.000204,1.011908,0.502994,0.500209,1.010535,0.406547,0.305827,0.300222,0.500945,0.050557,0.202249,0.300977,0.501518,0.399477,0.050316,0.005594,0.001149,0.001037,0.005407,0.000663,0.0004,0.000345,0.001081,1e-05,0.00019,0.000445,0.001383,0.00096,4.5e-05
