tick,population,births_cum,deaths_cum,deaths_starvation,deaths_damage,deaths_predation,deaths_disaster,corpse_count,corpse_matter,corpse_energy,total_energy,total_biomass,nutrient_total,chemical_total,mean_age,max_age,max_generation,n_lineages,light_supply_cum,flow_light_cum,flow_chemical_cum,flow_nutrient_cum,flow_corpse_matter_cum,flow_corpse_energy_cum,flow_predation_energy_cum,flow_predation_matter_cum,top_lineage_id,top_lineage_frac,pop_north_band,pop_middle_band,pop_south_band,frac_north_band,frac_middle_band,frac_south_band,mean_local_light,vent_cell_population,vent_cell_frac,mean_move_per_org_tick,mean_body_size,mean_membrane_strength,mean_movement_power,mean_movement_efficiency,mean_sensory_range,mean_light_absorption,mean_chemical_absorption,mean_nutrient_absorption,mean_predation_efficiency,mean_corpse_digestion,mean_repair_rate,mean_damage_resistance,mean_reproduction_investment,mean_mutation_rate,var_body_size,var_membrane_strength,var_movement_power,var_movement_efficiency,var_sensory_range,var_light_absorption,var_chemical_absorption,var_nutrient_absorption,var_predation_efficiency,var_corpse_digestion,var_repair_rate,var_damage_resistance,var_reproduction_investment,var_mutation_rate
920,248,438,190,190,0,0,0,23,4.618031,0.0,7619.424277,287.927795,2987.454173,2292.708855,638.8,920,3,88,1148160.0,106106.9445,216.2495,431.4582,3.5899,0.0,0.0,0.0,28,0.032258,62,161,25,0.25,0.649194,0.100806,0.884238,1,0.004032,0.000277,0.99692,0.501247,0.498054,1.004252,0.399387,0.299909,0.301406,0.50179,0.050159,0.200027,0.300429,0.500487,0.400979,0.050296,0.002013,0.000626,0.000713,0.003099,0.000426,0.000268,0.000236,0.000651,8e-06,0.000115,0.000263,0.000562,0.000418,1.7e-05
940,253,446,193,193,0,0,0,24,4.262864,0.0,7657.569379,293.008456,2982.72868,2294.708412,643.14,940,3,88,1173120.0,108683.919,219.6859,439.7883,3.9112,0.0,0.0,0.0,91,0.035573,63,165,25,0.249012,0.652174,0.098814,0.884958,1,0.003953,0.0,0.997521,0.501177,0.498177,1.003355,0.398793,0.300047,0.301869,0.502123,0.050102,0.200102,0.300508,0.500591,0.400905,0.050353,0.002105,0.00062,0.000716,0.003163,0.000411,0.000256,0.000235,0.000645,7e-06,0.000115,0.000288,0.000562,0.000416,1.6e-05
960,244,450,206,206,0,0,0,31,7.803953,0.0,7727.089331,284.980081,2987.215966,2295.611132,667.72,960,3,88,1198080.0,111271.7025,223.1223,446.6305,4.4177,0.0,0.0,0.0,91,0.036885,61,160,23,0.25,0.655738,0.094262,0.883795,1,0.004098,0.002221,0.997778,0.501249,0.49826,1.004469,0.398715,0.300547,0.301616,0.503067,0.050164,0.199873,0.301133,0.50071,0.400124,0.050203,0.002013,0.000599,0.000645,0.003138,0.000381,0.000249,0.000233,0.000662,7e-06,0.000105,0.000288,0.000536,0.000376,1.6e-05
980,246,455,209,209,0,0,0,29,5.959407,0.0,7838.969957,288.973579,2985.067014,2296.001723,677.93,980,3,88,1223040.0,113881.3275,226.5588,454.0753,4.5693,0.0,0.0,0.0,91,0.036585,62,160,24,0.252033,0.650407,0.097561,0.883805,1,0.004065,0.0,0.997965,0.501402,0.497858,1.005238,0.398133,0.300881,0.301719,0.502541,0.05014,0.199849,0.300837,0.500141,0.400274,0.050167,0.001951,0.000602,0.000659,0.003205,0.000397,0.000266,0.000229,0.000669,7e-06,0.000113,0.00029,0.000531,0.000417,1.6e-05
1000,251,463,212,212,0,0,0,26,6.19651,0.0,7931.331023,292.803034,2981.000455,2296.167602,682.27,1000,3,88,1248000.0,116516.565,229.9952,461.3107,4.5693,0.0,0.0,0.0,91,0.039841,64,164,23,0.25498,0.653386,0.091633,0.887886,1,0.003984,0.001045,0.998947,0.501819,0.498806,1.00623,0.398042,0.301303,0.302039,0.501821,0.050138,0.200138,0.301139,0.500248,0.400183,0.050135,0.002003,0.00062,0.000686,0.003265,0.000384,0.000262,0.000241,0.000647,7e-06,0.000121,0.000293,0.000529,0.000423,1.6e-05
1020,249,466,217,217,0,0,0,25,4.915833,0.0,8032.087907,293.180172,2981.903996,2296.237489,700.84,1020,3,88,1272960.0,119155.965,233.4316,467.5775,4.7699,0.0,0.0,0.0,91,0.040161,65,161,23,0.261044,0.646586,0.092369,0.89044,1,0.004016,0.001598,0.997757,0.501763,0.499241,1.005875,0.398079,0.301341,0.301945,0.501742,0.050114,0.200192,0.301209,0.500023,0.399824,0.050123,0.002018,0.000607,0.000679,0.003093,0.000381,0.000264,0.000244,0.000653,7e-06,0.000122,0.000293,0.000539,0.000418,1.6e-05
1040,251,474,223,223,0,0,0,24,4.764949,0.0,8123.666875,292.30612,2982.92893,2296.266835,702.65,1040,3,88,1297920.0,121786.806,236.868,473.9709,4.8011,0.0,0.0,0.0,91,0.039841,64,165,22,0.25498,0.657371,0.087649,0.888639,1,0.003984,0.0,0.996526,0.502024,0.499968,1.005539,0.398255,0.301242,0.301917,0.501422,0.050266,0.199838,0.301267,0.500001,0.399429,0.050056,0.002172,0.000608,0.000753,0.003117,0.000388,0.000265,0.000243,0.000657,7e-06,0.000122,0.000283,0.000567,0.000409,1.7e-05
1060,254,482,228,228,0,0,0,26,6.170976,0.0,8210.699693,292.909296,2980.919728,2296.27914,705.22,1060,3,88,1322880.0,124418.781,240.3044,480.434,4.8011,0.0,0.0,0.0,91,0.03937,65,167,22,0.255906,0.65748,0.086614,0.888638,1,0.003937,0.000268,0.996829,0.502325,0.500336,1.005239,0.397818,0.301348,0.301754,0.501971,0.050294,0.200164,0.301283,0.49979,0.399113,0.050022,0.0021,0.000618,0.000756,0.003209,0.000403,0.000267,0.000249,0.000677,7e-06,0.000118,0.000285,0.000561,0.000394,1.7e-05
1080,258,489,231,231,0,0,0,28,5.699695,0.0,8291.424731,298.930823,2975.369482,2296.284296,710.71,1080,3,88,1347840.0,127091.361,243.7408,489.6975,5.0178,0.0,0.0,0.0,91,0.03876,65,170,23,0.251938,0.658915,0.089147,0.886953,1,0.003876,0.0,0.997142,0.502149,0.500413,1.006191,0.397847,0.301527,0.301668,0.502162,0.050329,0.200219,0.30177,0.499506,0.399173,0.049958,0.002045,0.000633,0.000737,0.003279,0.000393,0.000259,0.000255,0.000664,7e-06,0.000119,0.000311,0.000581,0.000399,1.8e-05
1100,252,494,242,242,0,0,0,35,8.409689,0.0,8371.845924,295.627569,2975.962742,2296.286457,733.1,1100,3,87,1372800.0,129772.461,247.1772,499.2665,5.5559,0.0,0.0,0.0,91,0.039683,63,166,23,0.25,0.65873,0.09127,0.886667,1,0.003968,0.001836,0.9954,0.502134,0.500675,1.004705,0.398278,0.301634,0.301682,0.501655,0.050239,0.200401,0.302059,0.499201,0.399217,0.049894,0.00208,0.000623,0.000677,0.003037,0.000418,0.000281,0.000258,0.000636,7e-06,0.000119,0.000325,0.000573,0.00041,1.8e-05
1120,254,500,246,246,0,0,0,31,7.243873,0.0,8467.137488,297.975205,2974.780923,2296.287362,739.91,1120,3,87,1397760.0,132453.561,250.6136,506.0831,5.8285,0.0,0.0,0.0,28,0.03937,65,166,23,0.255906,0.653543,0.090551,0.888555,1,0.003937,0.00054,0.99558,0.50232,0.500818,1.004697,0.398461,0.301628,0.301464,0.501775,0.050266,0.200529,0.301858,0.499157,0.399649,0.049917,0.002045,0.000627,0.000665,0.003085,0.000417,0.00029,0.000253,0.000638,7e-06,0.00012,0.000333,0.000577,0.000411,1.8e-05
1140,262,511,249,249,0,0,0,32,5.676439,0.0,8535.349736,302.794134,2971.529427,2296.287741,730.96,1140,3,87,1422720.0,135146.244,254.05,514.0612,6.1805,0.0,0.0,0.0,28,0.038168,66,171,25,0.251908,0.652672,0.09542,0.885721,1,0.003817,0.000801,0.996545,0.50262,0.500552,1.005827,0.398051,0.301341,0.301906,0.501402,0.050292,0.200126,0.301327,0.49917,0.3996,0.049879,0.002157,0.000617,0.000658,0.00297,0.000426,0.000288,0.000262,0.000641,7e-06,0.000129,0.00034,0.000567,0.000419,1.9e-05
1160,266,517,251,251,0,0,0,31,5.948986,0.0,8550.67961,309.735313,2964.315701,2296.287899,737.82,1160,3,87,1447680.0,137842.536,257.4864,523.3806,6.2728,0.0,0.0,0.0,28,0.037594,68,172,26,0.255639,0.646617,0.097744,0.885632,1,0.003759,0.000526,0.995595,0.502181,0.501138,1.0058,0.398158,0.301535,0.301726,0.501504,0.050304,0.200339,0.301432,0.49855,0.399833,0.049831,0.002181,0.000606,0.000677,0.00301,0.000424,0.000294,0.000268,0.000645,7e-06,0.000136,0.000344,0.000548,0.000411,1.9e-05
1180,274,526,252,252,0,0,0,29,4.689544,0.0,8534.104713,317.698775,2957.611681,2296.287966,735.09,1180,3,87,1472640.0,140570.6265,260.9228,532.664,6.3001,0.0,0.0,0.0,28,0.036496,68,180,26,0.248175,0.656934,0.094891,0.884004,1,0.00365,0.0,0.995044,0.502567,0.500613,1.005181,0.398299,0.300994,0.301833,0.501563,0.050246,0.200133,0.301453,0.498268,0.400025,0.049742,0.002166,0.000622,0.000708,0.003119,0.000437,0.000306,0.000272,0.000647,8e-06,0.000136,0.000363,0.000563,0.000444,2e-05
1200,281,538,257,257,0,0,0,31,6.583448,0.0,8483.831616,321.639817,2951.776734,2296.287994,731.61,1200,3,87,1497600.0,143326.0425,264.3593,542.3886,6.3627,0.0,0.0,0.0,28,0.039146,69,186,26,0.245552,0.661922,0.092527,0.881002,1,0.003559,0.0,0.995726,0.501919,0.500417,1.006338,0.397744,0.300841,0.301304,0.502166,0.050191,0.200196,0.301307,0.498877,0.400561,0.049938,0.00219,0.000601,0.00071,0.003182,0.000454,0.000305,0.000274,0.000688,8e-06,0.000144,0.000385,0.000579,0.00044,2.3e-05
1220,281,544,263,263,0,0,0,29,5.265013,0.0,8413.908879,326.267074,2948.467912,2296.288005,748.2,1220,3,87,1522560.0,146098.179,267.7957,553.6387,6.7146,0.0,0.0,0.0,28,0.039146,69,187,25,0.245552,0.66548,0.088968,0.880927,1,0.003559,0.001235,0.995672,0.501345,0.499896,1.008009,0.39761,0.300828,0.301249,0.50233,0.050147,0.200453,0.301081,0.498749,0.400609,0.050061,0.002263,0.000591,0.000726,0.003197,0.000449,0.000301,0.000269,0.000694,7e-06,0.000146,0.000381,0.000588,0.000451,2.3e-05
1240,282,552,270,270,0,0,0,29,6.323034,0.0,8323.95246,328.730606,2944.94636,2296.28801,758.4,1240,3,87,1547520.0,148881.969,271.2321,564.1974,6.882,0.0,0.0,0.0,28,0.035461,69,189,24,0.244681,0.670213,0.085106,0.882989,1,0.003546,0.000965,0.996042,0.501115,0.500093,1.007531,0.39782,0.300611,0.301806,0.502796,0.050182,0.200173,0.300742,0.498874,0.401195,0.050129,0.00234,0.000603,0.000735,0.0032,0.000441,0.000286,0.00026,0.000693,7e-06,0.000143,0.000373,0.000601,0.000437,2.2e-05
1260,280,555,275,275,0,0,0,30,6.632867,0.0,8236.730594,329.310879,2944.056254,2296.288012,777.36,1260,3,87,1572480.0,151665.759,274.6685,570.8799,6.9801,0.0,0.0,0.0,28,0.035714,70,187,23,0.25,0.667857,0.082143,0.885075,1,0.003571,0.001482,0.995121,0.501157,0.499654,1.007544,0.398274,0.300624,0.3015,0.503443,0.050163,0.200274,0.300313,0.4994,0.401627,0.050103,0.002293,0.000599,0.000699,0.003186,0.00045,0.000289,0.000266,0.000707,7e-06,0.000142,0.000377,0.000616,0.000447,2.2e-05
1280,278,563,285,285,0,0,0,31,7.737227,0.0,8179.626149,325.205147,2947.057626,2296.288013,787.06,1280,3,87,1597440.0,154460.3235,278.1049,578.2351,7.2834,0.0,0.0,0.0,28,0.035971,68,187,23,0.244604,0.672662,0.082734,0.885076,1,0.003597,0.001403,0.995039,0.500894,0.499851,1.008307,0.398119,0.300638,0.301548,0.503025,0.050192,0.200317,0.300303,0.499406,0.400831,0.050152,0.002354,0.000644,0.000693,0.003451,0.000449,0.000308,0.000254,0.000682,7e-06,0.000143,0.000369,0.000669,0.000452,2.2e-05
1300,273,567,294,294,0,0,0,33,7.288295,0.0,8178.753473,321.102443,2951.609262,2296.288014,805.73,1300,3,87,1622400.0,157271.007,281.5413,584.4759,7.5832,0.0,0.0,0.0,28,0.03663,68,182,23,0.249084,0.666667,0.084249,0.886115,1,0.003663,0.000963,0.995346,0.500644,0.500121,1.006944,0.39844,0.30073,0.301459,0.502704,0.050142,0.200307,0.299805,0.499326,0.400776,0.050102,0.002408,0.00064,0.000711,0.003472,0.000457,0.000314,0.000262,0.000686,7e-06,0.00014,0.000376,0.000675,0.00047,2.2e-05
1320,273,575,302,302,0,0,0,33,6.97403,0.0,8225.757873,316.740521,2956.285449,2296.288014,815.1,1320,4,87,1647360.0,160090.617,284.9777,589.6364,7.5832,0.0,0.0,0.0,28,0.040293,70,180,23,0.25641,0.659341,0.084249,0.886885,1,0.003663,0.00024,0.994871,0.501259,0.500323,1.005557,0.398408,0.300747,0.301128,0.502631,0.05016,0.200593,0.299862,0.500692,0.400919,0.050211,0.002615,0.000635,0.000702,0.003529,0.000467,0.000324,0.000265,0.000724,7e-06,0.000165,0.000376,0.000686,0.00046,2.3e-05
1340,277,588,311,311,0,0,0,34,7.26869,0.0,8270.425074,316.769605,2955.961704,2296.288014,808.36,1340,4,87,1672320.0,162917.766,288.4141,599.5683,8.3659,0.0,0.0,0.0,28,0.036101,67,185,25,0.241877,0.66787,0.090253,0.878973,1,0.00361,0.000247,0.994898,0.500538,0.500498,1.008024,0.398046,0.300981,0.301569,0.502494,0.050121,0.20033,0.300018,0.500657,0.400512,0.050163,0.002789,0.000654,0.000728,0.003655,0.000463,0.000338,0.000262,0.000746,7e-06,0.000168,0.000373,0.000695,0.000487,2e-05
1360,275,595,320,320,0,0,0,35,7.885832,0.0,8315.741378,317.855754,2954.258414,2296.288014,822.64,1360,4,87,1697280.0,165748.146,291.8505,611.0687,8.7024,0.0,0.0,0.0,28,0.036364,68,182,25,0.247273,0.661818,0.090909,0.882365,1,0.003636,0.001456,0.995065,0.500477,0.500556,1.007173,0.397275,0.30097,0.301812,0.501835,0.050188,0.20014,0.300735,0.500576,0.400209,0.050232,0.00292,0.000668,0.00078,0.003738,0.000488,0.000346,0.000279,0.000756,7e-06,0.000162,0.000395,0.000737,0.000502,2.1e-05
1380,278,599,321,321,0,0,0,31,5.91259,0.0,8343.00379,325.988526,2948.098883,2296.288014,832.82,1380,4,87,1722240.0,168578.526,295.2869,620.2012,8.8696,0.0,0.0,0.0,28,0.035971,70,182,26,0.251799,0.654676,0.093525,0.882809,2,0.007194,0.0,0.995509,0.500614,0.499781,1.007579,0.397672,0.300877,0.301948,0.501941,0.05018,0.200077,0.300867,0.500772,0.400004,0.050205,0.002904,0.000666,0.000787,0.003722,0.000514,0.000339,0.000288,0.00075,7e-06,0.000161,0.000393,0.000732,0.000503,2.2e-05
1400,278,608,330,330,0,0,0,36,7.831898,0.0,8344.828346,322.10293,2950.065172,2295.521307,832.22,1400,4,87,1747200.0,171410.739,299.6913,627.125,8.9991,0.0,0.0,0.0,28,0.035971,68,184,26,0.244604,0.661871,0.093525,0.877975,2,0.007194,0.001267,0.993721,0.500299,0.500233,1.006736,0.397679,0.300994,0.301946,0.501697,0.050167,0.200083,0.300378,0.500308,0.399866,0.050224,0.002979,0.000685,0.000794,0.003737,0.000498,0.000354,0.000289,0.000772,7e-06,0.000165,0.000389,0.000719,0.000522,2.3e-05
1420,276,613,337,337,0,0,0,38,7.868053,0.0,8383.592666,322.097784,2950.034163,2294.125217,843.97,1420,4,87,1772160.0,174259.449,305.6862,635.3162,9.1184,0.0,0.0,0.0,28,0.036232,68,181,27,0.246377,0.655797,0.097826,0.877467,2,0.007246,0.000533,0.993889,0.500609,0.500227,1.007306,0.397487,0.301106,0.301515,0.501391,0.050194,0.20007,0.30037,0.500789,0.399881,0.050182,0.002887,0.000686,0.000774,0.003857,0.0005,0.000348,0.000285,0.000749,7e-06,0.000162,0.000397,0.000715,0.000528,2.3e-05
1440,275,618,343,343,0,0,0,42,8.609769,0.0,8428.750962,322.127775,2949.262456,2292.894123,859.36,1440,4,87,1797120.0,177108.159,312.591,642.3352,9.2923,0.0,0.0,0.0,28,0.032727,67,181,27,0.243636,0.658182,0.098182,0.874118,2,0.007273,0.0,0.993767,0.500779,0.500634,1.006419,0.397371,0.301268,0.301595,0.501111,0.050208,0.199965,0.300567,0.501079,0.399725,0.050101,0.002967,0.000696,0.000754,0.003888,0.000496,0.000353,0.000298,0.000778,7e-06,0.000158,0.000398,0.000673,0.000491,2.4e-05
1460,274,627,353,353,0,0,0,39,7.793122,0.0,8498.96107,317.950952,2954.255926,2292.294586,867.71,1460,4,87,1822080.0,179966.874,319.5131,650.0054,10.0914,0.0,0.0,0.0,91,0.032847,65,183,26,0.237226,0.667883,0.094891,0.874577,2,0.007299,0.001982,0.991389,0.50097,0.499335,1.005285,0.397238,0.301062,0.301514,0.501522,0.050268,0.199547,0.300262,0.501635,0.399961,0.050322,0.002751,0.000716,0.000708,0.003719,0.000455,0.00035,0.000289,0.000819,7e-06,0.000163,0.000375,0.000656,0.000508,2.7e-05
1480,278,632,354,354,0,0,0,29,4.499729,0.0,8573.920591,324.802922,2950.697349,2291.998811,874.21,1480,4,87,1847040.0,182835.594,326.4351,657.3525,10.8256,0.0,0.0,0.0,91,0.032374,65,187,26,0.233813,0.672662,0.093525,0.874802,2,0.007194,0.000459,0.990947,0.500721,0.499598,1.004591,0.397269,0.300918,0.301312,0.501237,0.050246,0.199431,0.300121,0.501296,0.399925,0.050368,0.002775,0.00071,0.000712,0.003706,0.00045,0.000357,0.000291,0.000829,7e-06,0.000161,0.000378,0.000665,0.000514,2.6e-05
1500,281,641,360,360,0,0,0,31,5.344017,0.0,8603.59819,325.519679,2949.136304,2291.850903,872.67,1500,4,87,1872000.0,185704.314,333.3572,664.911,11.0058,0.0,0.0,0.0,91,0.032028,66,189,26,0.234875,0.672598,0.092527,0.876443,2,0.007117,0.000504,0.992047,0.501422,0.499778,1.004447,0.397529,0.301175,0.30108,0.501539,0.050242,0.199614,0.300203,0.500852,0.399447,0.050308,0.002902,0.000727,0.00072,0.003689,0.000448,0.000362,0.000312,0.00082,7e-06,0.00016,0.00041,0.000655,0.000518,2.8e-05
1520,279,648,369,369,0,0,0,34,7.918294,0.0,8642.19801,323.947919,2948.133787,2291.776439,886.35,1520,4,87,1896960.0,188582.925,340.2792,673.9044,11.554,0.0,0.0,0.0,91,0.032258,67,187,25,0.240143,0.670251,0.089606,0.879618,2,0.007168,0.001434,0.991313,0.501187,0.499224,1.005183,0.397835,0.30132,0.300889,0.501764,0.050285,0.19949,0.300042,0.500817,0.399864,0.050306,0.002972,0.000774,0.000718,0.003769,0.000462,0.000372,0.000308,0.000832,7e-06,0.000159,0.000404,0.000647,0.000512,2.8e-05
1540,278,654,376,376,0,0,0,34,6.205558,0.0,8709.404881,324.492482,2949.30196,2291.738823,898.33,1540,4,87,1921920.0,191465.775,347.2012,682.2609,11.6195,0.0,0.0,0.0,28,0.028777,67,186,25,0.241007,0.669065,0.089928,0.879788,2,0.007194,0.0,0.993314,0.500931,0.499038,1.004096,0.397103,0.301429,0.300903,0.502136,0.050277,0.199684,0.300524,0.500257,0.400326,0.050371,0.002886,0.000779,0.000728,0.003728,0.000463,0.000378,0.000299,0.000822,7e-06,0.000144,0.000406,0.000645,0.000517,2.9e-05
1560,285,667,382,382,0,0,0,37,6.795848,0.0,8743.230439,327.432868,2945.771284,2291.719788,886.47,1560,4,87,1946880.0,194356.125,354.1233,692.4156,11.6741,0.0,0.0,0.0,28,0.02807,67,194,24,0.235088,0.680702,0.084211,0.880247,2,0.007018,0.00195,0.993325,0.501437,0.498654,1.001918,0.397795,0.300997,0.300448,0.501833,0.050245,0.199449,0.300876,0.500029,0.400686,0.050519,0.003068,0.000766,0.000814,0.003721,0.000487,0.000396,0.000299,0.000816,7e-06,0.000149,0.000427,0.000689,0.000527,3.1e-05
1580,281,671,390,390,0,0,0,35,6.806094,0.0,8790.431863,328.363079,2944.830828,2291.710148,902.07,1580,4,87,1971840.0,197257.725,361.0453,702.6329,11.8279,0.0,0.0,0.0,28,0.02847,66,191,24,0.234875,0.679715,0.085409,0.881151,2,0.007117,0.000492,0.993649,0.500663,0.498286,1.001648,0.397896,0.300796,0.299999,0.501579,0.050252,0.199852,0.301377,0.499959,0.400858,0.050594,0.003024,0.000774,0.00081,0.003765,0.000482,0.000395,0.000282,0.000829,8e-06,0.000157,0.000425,0.000695,0.000554,3.1e-05
1600,280,676,396,396,0,0,0,34,5.699901,0.0,8826.430419,329.455596,2944.844503,2291.705263,914.95,1600,4,87,1996800.0,200159.325,367.9673,710.3889,12.3396,0.0,0.0,0.0,91,0.032143,67,189,24,0.239286,0.675,0.085714,0.884775,2,0.007143,0.00147,0.99317,0.500299,0.498563,1.002138,0.398392,0.301204,0.299974,0.502036,0.050256,0.199732,0.300715,0.500236,0.401103,0.050518,0.003009,0.000792,0.000812,0.003774,0.00047,0.000416,0.000278,0.000827,8e-06,0.000157,0.000402,0.000682,0.000565,3.1e-05
1620,280,680,400,400,0,0,0,31,5.224543,0.0,8877.707012,329.163375,2945.612082,2292.208214,928.78,1620,4,87,2021760.0,203060.925,374.3665,714.5984,12.4708,0.0,0.0,0.0,91,0.032143,66,191,23,0.235714,0.682143,0.082143,0.885525,1,0.003571,0.0,0.993259,0.499991,0.499494,1.001334,0.398093,0.30101,0.299928,0.502273,0.050203,0.19979,0.301093,0.500121,0.401216,0.050548,0.003014,0.000821,0.000862,0.003767,0.000456,0.000413,0.000278,0.000853,8e-06,0.000157,0.000408,0.000687,0.000569,3.1e-05
1640,283,691,408,408,0,0,0,33,6.034684,0.0,8923.05943,327.651264,2946.314052,2294.473902,917.06,1640,4,87,2046720.0,205977.1455,377.8029,721.6801,13.2517,0.0,0.0,0.0,91,0.031802,67,193,23,0.236749,0.681979,0.081272,0.886299,1,0.003534,0.000513,0.994266,0.500576,0.498913,1.000505,0.398445,0.301392,0.299711,0.502043,0.050232,0.199738,0.300876,0.500078,0.401276,0.050477,0.00308,0.000839,0.000913,0.003867,0.000469,0.000421,0.000283,0.000896,8e-06,0.000157,0.000422,0.000714,0.000584,3.2e-05
1660,283,699,416,416,0,0,0,35,6.754471,0.0,8970.46235,329.061842,2944.183686,2295.50798,920.72,1660,4,86,2071680.0,208909.755,381.2394,731.9963,13.827,0.0,0.0,0.0,33,0.031802,65,194,24,0.229682,0.685512,0.084806,0.883998,1,0.003534,0.000425,0.99474,0.500015,0.498874,1.001496,0.397975,0.301855,0.300028,0.502012,0.050279,0.199835,0.301424,0.500223,0.400746,0.050421,0.00312,0.000761,0.000928,0.003791,0.000467,0.000417,0.000276,0.000873,9e-06,0.000164,0.000439,0.000727,0.000583,3.1e-05
1680,281,704,423,423,0,0,0,36,6.729256,0.0,9047.315916,330.60202,2942.668724,2295.957604,938.73,1680,4,86,2096640.0,211867.638,384.6758,741.44,14.1663,0.0,0.0,0.0,33,0.032028,63,191,27,0.224199,0.679715,0.096085,0.879657,1,0.003559,0.0,0.994525,0.500192,0.49908,1.002959,0.397512,0.302042,0.299687,0.500915,0.050243,0.199836,0.301289,0.50094,0.399883,0.05052,0.003215,0.000789,0.000913,0.003794,0.000464,0.00043,0.000278,0.000832,9e-06,0.000168,0.000445,0.000772,0.000561,3.3e-05
1700,283,709,426,426,0,0,0,34,5.935265,0.0,9132.463349,332.993579,2941.071156,2296.148958,948.7,1700,4,86,2121600.0,214832.5725,388.1122,747.5631,14.1663,0.0,0.0,0.0,33,0.031802,64,192,27,0.226148,0.678445,0.095406,0.879694,1,0.003534,0.000495,0.994701,0.500544,0.498981,1.002957,0.397846,0.30226,0.299577,0.500166,0.050239,0.199879,0.301187,0.501393,0.399785,0.050555,0.003166,0.000812,0.000915,0.003752,0.000465,0.000435,0.000273,0.000851,9e-06,0.000167,0.000444,0.000798,0.000563,3.2e-05
1720,286,718,432,432,0,0,0,32,7.371179,0.0,9227.366482,331.378013,2941.250808,2296.229651,952.66,1720,4,86,2146560.0,217820.8665,391.5486,753.3401,14.2861,0.0,0.0,0.0,28,0.031469,65,194,27,0.227273,0.678322,0.094406,0.880301,1,0.003497,0.000997,0.993897,0.50048,0.498979,1.003756,0.3981,0.302341,0.30017,0.499932,0.050232,0.199916,0.300793,0.502208,0.399548,0.050541,0.003219,0.000802,0.000902,0.003844,0.000465,0.00043,0.000283,0.000847,8e-06,0.000176,0.000434,0.000823,0.000563,3.2e-05
1740,287,724,437,437,0,0,0,33,7.244338,0.0,9330.714088,334.114114,2938.641548,2296.263547,959.22,1740,4,86,2171520.0,220832.2965,394.985,761.693,14.4984,0.0,0.0,0.0,28,0.031359,65,195,27,0.226481,0.679443,0.094077,0.880061,1,0.003484,0.000232,0.993029,0.500816,0.498948,1.003558,0.398407,0.302438,0.300318,0.499838,0.050235,0.199617,0.300306,0.502236,0.399604,0.050518,0.003284,0.000807,0.000904,0.003876,0.000466,0.000418,0.000287,0.00087,9e-06,0.000174,0.000441,0.000823,0.000564,3.2e-05
1760,287,732,445,445,0,0,0,35,9.370181,0.0,9411.886478,334.047594,2936.582225,2296.277762,962.53,1760,4,86,2196480.0,223849.995,398.4214,770.5638,14.8786,0.0,0.0,0.0,28,0.031359,65,195,27,0.226481,0.679443,0.094077,0.879915,1,0.003484,0.000973,0.994043,0.501084,0.498913,1.004791,0.398588,0.302911,0.300204,0.499866,0.05017,0.199727,0.300218,0.502351,0.399568,0.050515,0.003183,0.000817,0.000918,0.004099,0.000469,0.00042,0.000289,0.000866,8e-06,0.000176,0.000442,0.000807,0.000545,3.2e-05
1780,290,738,448,448,0,0,0,33,6.502519,0.0,9510.79609,338.907815,2934.589665,2296.283719,968.1,1780,4,86,2221440.0,226881.084,401.8578,778.59,15.3024,0.0,0.0,0.0,28,0.031034,65,197,28,0.224138,0.67931,0.096552,0.87689,1,0.003448,0.000484,0.993956,0.500704,0.498618,1.004947,0.398571,0.302989,0.300035,0.500061,0.050096,0.199749,0.29991,0.502412,0.399688,0.050647,0.003156,0.000817,0.000922,0.004142,0.000476,0.000425,0.000295,0.000881,9e-06,0.000181,0.000418,0.000806,0.000548,3.2e-05
1800,298,754,456,456,0,0,0,36,6.963612,0.0,9593.03012,339.773745,2933.262643,2296.286215,954.28,1800,4,86,2246400.0,229939.179,405.2942,788.3995,15.7905,0.0,0.0,0.0,42,0.033557,69,202,27,0.231544,0.677852,0.090604,0.878799,1,0.003356,0.000701,0.994619,0.501232,0.498434,1.005038,0.398884,0.302984,0.300631,0.499708,0.050088,0.199431,0.300029,0.503015,0.400394,0.050729,0.003213,0.000819,0.000941,0.004307,0.000503,0.000447,0.00032,0.000902,8e-06,0.000184,0.000408,0.000766,0.000554,3.3e-05
1820,296,757,461,461,0,0,0,34,7.579529,0.0,9656.866486,345.203803,2927.216669,2296.28726,966.7,1820,4,86,2271360.0,233008.539,408.7306,799.7146,16.0498,0.0,0.0,0.0,42,0.033784,70,199,27,0.236486,0.672297,0.091216,0.880247,1,0.003378,0.001211,0.994145,0.50159,0.498131,1.005565,0.398521,0.303052,0.300864,0.499358,0.05013,0.199467,0.300063,0.502772,0.400237,0.050726,0.0032,0.000809,0.000895,0.004269,0.000515,0.000455,0.000342,0.000872,8e-06,0.000184,0.000409,0.000769,0.000551,3.3e-05
