tick,population,births_cum,deaths_cum,deaths_starvation,deaths_damage,deaths_predation,deaths_disaster,corpse_count,corpse_matter,corpse_energy,total_energy,total_biomass,nutrient_total,chemical_total,mean_age,max_age,max_generation,n_lineages,light_supply_cum,flow_light_cum,flow_chemical_cum,flow_nutrient_cum,flow_corpse_matter_cum,flow_corpse_energy_cum,flow_predation_energy_cum,flow_predation_matter_cum,top_lineage_id,top_lineage_frac,pop_north_band,pop_middle_band,pop_south_band,frac_north_band,frac_middle_band,frac_south_band,mean_local_light,vent_cell_population,vent_cell_frac,mean_move_per_org_tick,mean_body_size,mean_membrane_strength,mean_movement_power,mean_movement_efficiency,mean_sensory_range,mean_light_absorption,mean_chemical_absorption,mean_nutrient_absorption,mean_predation_efficiency,mean_corpse_digestion,mean_repair_rate,mean_damage_resistance,mean_reproduction_investment,mean_mutation_rate,var_body_size,var_membrane_strength,var_movement_power,var_movement_efficiency,var_sensory_range,var_light_absorption,var_chemical_absorption,var_nutrient_absorption,var_predation_efficiency,var_corpse_digestion,var_repair_rate,var_damage_resistance,var_reproduction_investment,var_mutation_rate
1840,330,696,366,366,0,0,0,18,3.495558,0.0,11174.097944,391.391621,2885.112821,2300.0,1230.25,1840,6,52,2296320.0,285680.6162,1435.1871,744.7797,3.5424,0.0,0.0,0.0,32,0.045455,211,119,0,0.639394,0.360606,0.0,1.565909,21,0.063636,0.000216,0.999202,0.493633,0.501718,1.001389,0.404342,0.308441,0.29528,0.503284,0.050044,0.196825,0.302546,0.501361,0.402275,0.051106,0.004422,0.001104,0.001227,0.006347,0.001132,0.000893,0.000481,0.00159,1.3e-05,0.000261,0.000672,0.001523,0.001139,8.7e-05
1860,331,700,369,369,0,0,0,19,3.499956,0.0,11264.707565,391.864071,2884.635973,2300.0,1239.47,1860,6,52,2321280.0,289162.8829,1438.1571,748.8079,3.5424,0.0,0.0,0.0,32,0.045317,210,121,0,0.634441,0.365559,0.0,1.560655,20,0.060423,0.0,0.999222,0.493515,0.502019,1.00224,0.404421,0.308632,0.29512,0.503618,0.050099,0.196883,0.302689,0.501215,0.402258,0.051216,0.004439,0.001095,0.001219,0.006262,0.001114,0.000894,0.000483,0.001575,1.3e-05,0.000261,0.000663,0.001531,0.001131,8.8e-05
1880,336,708,372,372,0,0,0,20,4.771096,0.0,11341.510136,394.515284,2880.71362,2300.0,1238.79,1880,6,52,2346240.0,292665.4729,1441.1271,755.0847,3.5424,0.0,0.0,0.0,32,0.044643,211,125,0,0.627976,0.372024,0.0,1.553681,20,0.059524,0.0,0.999516,0.493586,0.501917,1.002155,0.404296,0.308639,0.295091,0.503018,0.050064,0.197015,0.302044,0.501293,0.402951,0.051175,0.00452,0.001089,0.001234,0.006207,0.001101,0.000901,0.000477,0.001594,1.3e-05,0.000266,0.000664,0.001504,0.001144,8.8e-05
1900,337,714,377,377,0,0,0,20,4.250908,0.0,11451.513375,395.53125,2880.217842,2300.0,1250.74,1900,6,52,2371200.0,296206.9762,1444.0971,762.368,3.5791,0.0,0.0,0.0,32,0.04451,213,124,0,0.632047,0.367953,0.0,1.554085,20,0.059347,0.000406,0.99883,0.49384,0.501872,1.002025,0.404196,0.308787,0.295144,0.503134,0.050085,0.197402,0.301988,0.50199,0.403189,0.051197,0.004512,0.001088,0.001261,0.006348,0.001133,0.000904,0.00048,0.001584,1.3e-05,0.00027,0.000667,0.001512,0.001152,8.8e-05
1920,339,719,380,380,0,0,0,21,4.294836,0.0,11555.754077,398.696135,2877.009029,2300.0,1256.66,1920,6,52,2396160.0,299760.3096,1447.0671,769.1695,3.5791,0.0,0.0,0.0,32,0.044248,215,124,0,0.634218,0.365782,0.0,1.555143,21,0.061947,0.0,0.998827,0.494108,0.501695,1.003433,0.404245,0.309033,0.29496,0.503523,0.050129,0.197453,0.301739,0.50191,0.402515,0.051081,0.004639,0.001101,0.001271,0.006487,0.00118,0.0009,0.000476,0.001605,1.3e-05,0.000272,0.000679,0.001514,0.001171,8.7e-05
1940,348,731,383,383,0,0,0,20,4.297281,0.0,11628.44782,403.401545,2872.301174,2300.0,1239.11,1940,6,52,2421120.0,303334.1829,1450.0371,777.3082,3.5791,0.0,0.0,0.0,32,0.045977,218,130,0,0.626437,0.373563,0.0,1.548544,22,0.063218,0.0,0.999305,0.494294,0.50176,1.003991,0.403577,0.309539,0.294955,0.504688,0.05012,0.197405,0.301764,0.501982,0.402528,0.051129,0.004554,0.001099,0.001267,0.006422,0.001194,0.000994,0.000467,0.001661,1.3e-05,0.000278,0.000694,0.001501,0.001163,8.6e-05
1960,351,737,386,386,0,0,0,16,3.006378,0.0,11684.25228,409.772629,2867.220993,2300.0,1238.84,1960,6,52,2446080.0,306939.5162,1453.0071,787.4506,3.635,0.0,0.0,0.0,32,0.045584,216,135,0,0.615385,0.384615,0.0,1.543827,22,0.062678,0.0,1.000198,0.494448,0.501636,1.004437,0.403372,0.310021,0.295025,0.505174,0.050102,0.197358,0.30185,0.50115,0.402768,0.051123,0.0046,0.00113,0.0013,0.006357,0.001198,0.001077,0.000469,0.001722,1.3e-05,0.000279,0.000706,0.001533,0.001169,8.8e-05
1980,357,745,388,388,0,0,0,16,2.806661,0.0,11690.520304,417.354902,2859.838437,2300.0,1236.76,1980,6,52,2471040.0,310556.1596,1455.9771,797.3396,3.635,0.0,0.0,0.0,43,0.047619,217,140,0,0.607843,0.392157,0.0,1.54155,23,0.064426,0.0,1.000336,0.494357,0.501505,1.005644,0.40368,0.310548,0.295098,0.505636,0.050127,0.197394,0.302179,0.501198,0.402491,0.051276,0.004581,0.001145,0.001284,0.006477,0.001226,0.001122,0.000465,0.00176,1.3e-05,0.000278,0.000742,0.001511,0.001167,9.2e-05
2000,362,753,391,391,0,0,0,16,2.907456,0.0,11644.709363,424.355161,2852.737384,2300.0,1232.78,2000,6,52,2496000.0,314186.6262,1458.9471,807.4958,3.9915,0.0,0.0,0.0,43,0.046961,216,146,0,0.596685,0.403315,0.0,1.534862,23,0.063536,0.000182,0.999607,0.49465,0.502015,1.005371,0.403725,0.311028,0.295087,0.505551,0.050094,0.197644,0.301751,0.501316,0.402509,0.051396,0.004665,0.0012,0.001304,0.00657,0.001218,0.001151,0.00046,0.001756,1.3e-05,0.000281,0.000752,0.001515,0.001174,9.9e-05
2020,366,760,394,394,0,0,0,15,3.06536,0.0,11568.14577,432.073371,2844.861269,2300.0,1228.59,2020,6,52,2520960.0,317850.0262,1461.9171,818.8498,3.9915,0.0,0.0,0.0,43,0.04918,216,150,0,0.590164,0.409836,0.0,1.529927,23,0.062842,0.000377,0.999461,0.494329,0.50195,1.005448,0.403521,0.31137,0.294815,0.505891,0.050071,0.19765,0.301609,0.501228,0.402212,0.051362,0.004673,0.001209,0.001297,0.006475,0.00121,0.001208,0.000451,0.001823,1.3e-05,0.000279,0.000751,0.001506,0.001167,9.9e-05
2040,363,761,398,398,0,0,0,16,2.690844,0.0,11480.618509,432.945654,2844.363502,2300.0,1251.1,2040,6,52,2545920.0,321515.1596,1464.8871,824.3957,3.9915,0.0,0.0,0.0,43,0.049587,214,149,0,0.589532,0.410468,0.0,1.528365,23,0.063361,0.0,0.99961,0.493886,0.50206,1.005191,0.403484,0.311401,0.294757,0.505689,0.050078,0.197603,0.301785,0.501268,0.401888,0.051392,0.004686,0.001195,0.001306,0.006529,0.001218,0.00122,0.000449,0.001822,1.4e-05,0.000281,0.000752,0.00151,0.001165,9.9e-05
2060,358,764,406,406,0,0,0,18,4.118109,0.0,11452.838043,426.25124,2849.630651,2300.0,1270.9,2060,6,52,2570880.0,325207.8684,1467.8571,826.8375,4.1376,0.0,0.0,0.0,43,0.050279,212,146,0,0.592179,0.407821,0.0,1.527803,23,0.064246,0.0,1.000001,0.494217,0.501884,1.005394,0.404062,0.311491,0.294885,0.506246,0.05008,0.197489,0.301944,0.500781,0.401696,0.051253,0.004759,0.001199,0.001281,0.00632,0.001196,0.001234,0.000441,0.001803,1.3e-05,0.000282,0.000762,0.001477,0.001107,9.9e-05
2080,357,771,414,414,0,0,0,20,6.294081,0.0,11514.125209,420.184409,2853.52151,2300.0,1276.12,2080,6,52,2595840.0,328940.3964,1470.8271,830.534,4.1376,0.0,0.0,0.0,43,0.047619,211,146,0,0.591036,0.408964,0.0,1.528683,23,0.064426,0.000188,0.999666,0.493433,0.501852,1.005873,0.403937,0.310917,0.294816,0.506007,0.050062,0.197677,0.301027,0.500118,0.401696,0.051169,0.004723,0.001181,0.001287,0.006331,0.001188,0.001267,0.00044,0.001759,1.3e-05,0.000285,0.000738,0.001476,0.001099,9.9e-05
2100,359,777,418,418,0,0,0,19,3.757734,0.0,11599.597439,421.914066,2854.3282,2300.0,1280.74,2100,6,52,2620800.0,332691.7365,1473.7971,836.9811,4.1376,0.0,0.0,0.0,43,0.050139,214,145,0,0.5961,0.4039,0.0,1.534531,23,0.064067,0.0,1.000706,0.493557,0.501496,1.005217,0.40369,0.31134,0.295088,0.505757,0.049976,0.197745,0.300854,0.499988,0.401482,0.051126,0.0049,0.001187,0.001278,0.006309,0.001191,0.001333,0.000447,0.001745,1.3e-05,0.000291,0.000738,0.001466,0.001103,9.9e-05
2120,361,785,424,424,0,0,0,20,3.503026,0.0,11697.75672,422.069637,2854.427337,2300.0,1285.5,2120,6,52,2645760.0,336456.7752,1476.7671,844.648,4.1862,0.0,0.0,0.0,43,0.047091,218,143,0,0.603878,0.396122,0.0,1.544275,23,0.063712,0.001382,0.999398,0.494378,0.500677,1.004661,0.403159,0.310908,0.294982,0.504908,0.049988,0.197692,0.300189,0.499296,0.401438,0.050983,0.004941,0.001215,0.001235,0.0063,0.001203,0.001295,0.000452,0.001702,1.3e-05,0.000295,0.000724,0.001493,0.00111,0.0001
2140,354,788,434,434,0,0,0,26,5.406241,0.0,11865.838829,416.651069,2857.94269,2300.0,1304.27,2140,7,52,2670720.0,340256.1607,1479.7371,851.2683,4.3,0.0,0.0,0.0,32,0.042373,218,136,0,0.615819,0.384181,0.0,1.550452,22,0.062147,0.000587,0.999238,0.494065,0.500791,1.003717,0.403959,0.311136,0.294795,0.504291,0.049971,0.198045,0.300191,0.499661,0.401769,0.05078,0.004895,0.001215,0.00124,0.006442,0.001216,0.001306,0.000479,0.001695,1.3e-05,0.000293,0.000724,0.001521,0.001127,0.000101
2160,358,796,438,438,0,0,0,26,5.716474,0.0,12023.265403,418.253841,2856.029685,2300.0,1301.2,2160,7,52,2695680.0,344059.0761,1482.7071,857.6,4.3406,0.0,0.0,0.0,43,0.041899,219,139,0,0.611732,0.388268,0.0,1.543901,21,0.058659,0.0,0.998855,0.49409,0.500502,1.005232,0.404179,0.311294,0.294985,0.503847,0.04991,0.198032,0.300336,0.499702,0.401477,0.050789,0.004911,0.001218,0.001259,0.006663,0.00125,0.001286,0.000476,0.00175,1.4e-05,0.000292,0.000726,0.001549,0.001139,0.000102
2180,358,799,441,441,0,0,0,23,4.157288,0.0,12181.981941,422.407522,2853.43519,2300.0,1313.45,2180,7,52,2720640.0,347862.8761,1485.6771,865.226,4.3406,0.0,0.0,0.0,43,0.041899,219,139,0,0.611732,0.388268,0.0,1.543901,20,0.055866,0.0,0.99964,0.493987,0.500733,1.006236,0.404434,0.311614,0.295082,0.503548,0.049917,0.198129,0.300361,0.499216,0.401471,0.05086,0.004964,0.001231,0.001286,0.006711,0.001244,0.001283,0.000477,0.001746,1.4e-05,0.000296,0.000718,0.001576,0.001133,0.000103
2200,358,803,445,445,0,0,0,24,4.81829,0.0,12322.280583,422.884405,2852.297305,2300.0,1323.72,2200,7,52,2745600.0,351666.6761,1488.6471,870.2206,4.3406,0.0,0.0,0.0,43,0.041899,221,137,0,0.617318,0.382682,0.0,1.547048,21,0.058659,0.0,1.00115,0.493904,0.500867,1.005854,0.404825,0.31162,0.294745,0.503442,0.049948,0.198211,0.30034,0.499367,0.400869,0.050878,0.005014,0.001241,0.001301,0.00667,0.001345,0.001297,0.000473,0.001744,1.4e-05,0.000293,0.000726,0.001594,0.001136,0.000104
2220,362,809,447,447,0,0,0,23,3.950731,0.0,12431.627205,427.450134,2848.599135,2300.0,1323.83,2220,7,52,2770560.0,355470.4761,1491.6171,877.2297,4.3406,0.0,0.0,0.0,43,0.041436,222,140,0,0.61326,0.38674,0.0,1.544678,21,0.058011,0.0,1.000864,0.494037,0.500564,1.005909,0.40502,0.311786,0.295063,0.503894,0.049931,0.198278,0.300374,0.499291,0.400659,0.050896,0.004967,0.001256,0.001304,0.006664,0.001331,0.001298,0.000485,0.00174,1.4e-05,0.000291,0.000721,0.0016,0.001141,0.000107
2240,365,812,447,447,0,0,0,21,2.971656,0.0,12500.789259,434.178217,2842.850127,2300.0,1332.89,2240,7,52,2795520.0,359274.2761,1494.5871,883.9196,4.3788,0.0,0.0,0.0,43,0.041096,222,143,0,0.608219,0.391781,0.0,1.539699,21,0.057534,0.0,1.001045,0.493978,0.500415,1.005645,0.404754,0.311613,0.295186,0.50377,0.04996,0.198268,0.300438,0.499341,0.400497,0.050875,0.004961,0.001257,0.001302,0.006655,0.001331,0.001293,0.000486,0.001745,1.4e-05,0.000288,0.000718,0.001588,0.001136,0.000106
2260,369,817,448,448,0,0,0,20,2.520652,0.0,12524.109793,438.001913,2839.477434,2300.0,1337.53,2260,7,52,2820480.0,363078.0761,1497.5571,888.9885,4.4792,0.0,0.0,0.0,43,0.04065,224,145,0,0.607046,0.392954,0.0,1.537805,21,0.056911,0.0,1.000433,0.493671,0.500538,1.006216,0.404798,0.312234,0.29465,0.503224,0.04995,0.198223,0.300495,0.499174,0.40056,0.050906,0.004908,0.00128,0.001314,0.006694,0.001336,0.001323,0.000498,0.001787,1.4e-05,0.000294,0.000714,0.001573,0.001143,0.000107
2280,367,820,453,453,0,0,0,19,2.62516,0.0,12550.949765,436.201925,2841.172915,2300.0,1348.26,2280,7,52,2845440.0,366881.8761,1500.5271,893.0491,4.4792,0.0,0.0,0.0,43,0.040872,222,145,0,0.604905,0.395095,0.0,1.535795,20,0.054496,0.0,1.000826,0.493564,0.500785,1.006764,0.404811,0.312717,0.294953,0.503484,0.049962,0.198332,0.300286,0.498706,0.400179,0.050955,0.004968,0.001278,0.00129,0.006595,0.001323,0.001319,0.000492,0.001762,1.4e-05,0.000293,0.000705,0.001493,0.001129,0.000106
2300,364,823,459,459,0,0,0,19,5.211753,0.0,12579.893186,432.534525,2842.253722,2300.0,1366.8,2300,7,52,2870400.0,370685.6761,1503.4971,896.7525,4.5479,0.0,0.0,0.0,43,0.041209,221,143,0,0.607143,0.392857,0.0,1.536548,20,0.054945,0.000203,1.000753,0.493618,0.501076,1.007081,0.404696,0.313016,0.295022,0.503312,0.049969,0.198187,0.300243,0.498553,0.399984,0.051029,0.004995,0.001284,0.001279,0.006656,0.001333,0.001309,0.000496,0.001761,1.4e-05,0.000292,0.00071,0.001492,0.001135,0.000106
2320,363,826,463,463,0,0,0,17,3.231979,0.0,12632.974283,432.063232,2844.704789,2300.0,1379.23,2320,7,52,2895360.0,374489.4761,1506.4671,901.0246,4.5479,0.0,0.0,0.0,43,0.041322,221,142,0,0.608815,0.391185,0.0,1.538035,20,0.055096,0.000393,1.001217,0.49388,0.501243,1.008802,0.404681,0.313356,0.295008,0.503713,0.049987,0.198022,0.300129,0.498762,0.400143,0.051131,0.005013,0.001284,0.001278,0.007077,0.001328,0.001424,0.000499,0.001779,1.4e-05,0.000308,0.000712,0.001511,0.001142,0.000114
2340,361,829,468,468,0,0,0,18,5.575059,0.0,12690.047169,430.423009,2844.001932,2300.0,1398.46,2340,7,52,2920320.0,378297.1761,1509.4371,905.5985,4.6118,0.0,0.0,0.0,43,0.041551,221,140,0,0.612188,0.387812,0.0,1.539114,21,0.058172,0.0,1.000995,0.494063,0.501052,1.008921,0.404356,0.313612,0.295114,0.5037,0.05002,0.197931,0.300475,0.499584,0.40002,0.051005,0.005118,0.001268,0.001262,0.007034,0.001252,0.001408,0.000497,0.001769,1.4e-05,0.000309,0.000734,0.001673,0.001146,0.000113
2360,361,832,471,471,0,0,0,16,2.934347,0.0,12809.498948,430.368682,2846.696972,2300.0,1416.35,2360,7,52,2945280.0,382139.3261,1512.4071,909.2794,4.6118,0.0,0.0,0.0,43,0.044321,220,141,0,0.609418,0.390582,0.0,1.541634,20,0.055402,0.000183,1.000086,0.493674,0.50132,1.008686,0.404204,0.314053,0.295066,0.50417,0.049989,0.197698,0.300901,0.49955,0.400121,0.050969,0.005136,0.00127,0.001251,0.006973,0.001248,0.001491,0.000495,0.00185,1.4e-05,0.000317,0.000734,0.00167,0.001139,0.000114
2380,363,838,475,475,0,0,0,17,2.943737,0.0,12944.57008,429.232508,2847.823755,2300.0,1425.21,2380,7,52,2970240.0,386002.0033,1515.3771,913.2319,4.6118,0.0,0.0,0.0,43,0.044077,219,144,0,0.603306,0.396694,0.0,1.538751,20,0.055096,0.0,1.000568,0.493266,0.502658,1.010105,0.40417,0.314477,0.29484,0.504231,0.04996,0.197497,0.300782,0.499727,0.401292,0.051008,0.0051,0.001304,0.001395,0.006951,0.001238,0.00146,0.000488,0.001843,1.4e-05,0.000314,0.00075,0.001691,0.00129,0.000117
2400,367,844,477,477,0,0,0,16,2.823632,0.0,13087.835324,432.43537,2844.740998,2300.0,1422.1,2400,7,52,2995200.0,389877.9342,1518.3471,918.8018,4.675,0.0,0.0,0.0,43,0.043597,221,146,0,0.60218,0.39782,0.0,1.540872,20,0.054496,0.0,1.000925,0.493081,0.502363,1.00921,0.404215,0.314509,0.294532,0.504075,0.049991,0.197412,0.301042,0.500155,0.400881,0.050948,0.005128,0.001299,0.001406,0.006941,0.001244,0.001453,0.000502,0.001827,1.4e-05,0.000316,0.000773,0.001695,0.001292,0.000119
2420,368,849,481,481,0,0,0,17,2.641738,0.0,13218.139773,434.019876,2843.338386,2300.0,1427.53,2420,7,52,3020160.0,393762.195,1521.3171,925.1465,4.7336,0.0,0.0,0.0,43,0.043478,223,145,0,0.605978,0.394022,0.0,1.544339,20,0.054348,0.0,1.000445,0.493525,0.502359,1.010727,0.404028,0.314375,0.294737,0.503983,0.050012,0.197439,0.301256,0.500269,0.400378,0.050633,0.005154,0.001308,0.001402,0.006821,0.001224,0.001455,0.000503,0.001828,1.4e-05,0.000319,0.000776,0.001682,0.001273,0.000119
2440,365,853,488,488,0,0,0,21,4.550414,0.0,13353.989202,431.527377,2843.922209,2300.0,1442.24,2440,7,52,3045120.0,397662.195,1524.2871,931.2239,4.7336,0.0,0.0,0.0,43,0.043836,221,144,0,0.605479,0.394521,0.0,1.545516,20,0.054795,0.0,0.999656,0.493839,0.502414,1.00968,0.403982,0.314108,0.294572,0.504233,0.050036,0.197278,0.301613,0.500978,0.400565,0.050476,0.005204,0.001281,0.001337,0.006745,0.001224,0.001438,0.000504,0.001811,1.5e-05,0.000323,0.000775,0.00169,0.001267,0.000121
2460,369,861,492,492,0,0,0,20,3.44356,0.0,13526.281671,433.311203,2843.245236,2300.0,1437.55,2460,7,52,3070080.0,401588.0289,1527.2571,937.7088,4.8819,0.0,0.0,0.0,43,0.04336,220,149,0,0.596206,0.403794,0.0,1.544146,20,0.054201,0.0,1.000599,0.494023,0.50235,1.008795,0.404159,0.314201,0.294048,0.504242,0.050011,0.197177,0.301383,0.500681,0.400975,0.050607,0.00536,0.001283,0.001343,0.006804,0.00124,0.001419,0.000505,0.001814,1.5e-05,0.000319,0.000787,0.001699,0.001257,0.000123
2480,369,867,498,498,0,0,0,23,6.454894,0.0,13696.942885,433.695967,2839.84914,2300.0,1449.39,2480,7,52,3095040.0,405534.8051,1530.2271,945.1881,4.8819,0.0,0.0,0.0,32,0.04065,223,146,0,0.604336,0.395664,0.0,1.547082,21,0.056911,0.0,1.000575,0.493583,0.502742,1.007435,0.404154,0.314157,0.294059,0.504396,0.050002,0.197152,0.301416,0.500621,0.400953,0.05069,0.005349,0.001281,0.001346,0.006845,0.001262,0.001387,0.000504,0.001793,1.5e-05,0.000317,0.000793,0.00168,0.001262,0.000127
2500,372,874,502,502,0,0,0,22,4.09718,0.0,13868.325811,436.423808,2839.479012,2300.0,1452.14,2500,7,52,3120000.0,409487.55,1533.1971,952.8332,4.9077,0.0,0.0,0.0,32,0.040323,227,145,0,0.610215,0.389785,0.0,1.550797,21,0.056452,0.000369,1.00026,0.494255,0.503215,1.005876,0.404259,0.314035,0.294116,0.504312,0.050019,0.197157,0.301105,0.500535,0.401351,0.05059,0.005305,0.001243,0.001364,0.006897,0.001275,0.001378,0.000489,0.001808,1.5e-05,0.000315,0.000796,0.001674,0.001265,0.000124
2520,379,881,502,502,0,0,0,20,3.397975,0.0,13992.670223,445.543432,2831.058592,2300.0,1445.15,2520,7,52,3144960.0,413451.6882,1536.1671,961.7721,5.0885,0.0,0.0,0.0,16,0.039578,230,149,0,0.60686,0.39314,0.0,1.550281,21,0.055409,0.0,0.999556,0.494782,0.503083,1.006169,0.404459,0.314131,0.294211,0.504601,0.05002,0.197263,0.301333,0.500189,0.401329,0.050548,0.005384,0.001245,0.001368,0.006842,0.001288,0.001384,0.00049,0.001816,1.5e-05,0.000314,0.000796,0.001654,0.001256,0.000123
2540,382,885,503,503,0,0,0,18,2.976499,0.0,14084.356886,452.010059,2825.013442,2300.0,1447.27,2540,7,52,3169920.0,417435.4391,1539.1371,969.3282,5.0885,0.0,0.0,0.0,16,0.039267,231,151,0,0.604712,0.395288,0.0,1.548543,21,0.054974,0.0,1.000182,0.494701,0.503168,1.006072,0.404232,0.314451,0.294038,0.504367,0.050007,0.197347,0.301366,0.499722,0.401228,0.050534,0.005347,0.001273,0.001361,0.00684,0.001292,0.001367,0.000491,0.001832,1.5e-05,0.000315,0.000791,0.001652,0.00125,0.000123
2560,386,894,508,508,0,0,0,19,3.653922,0.0,14151.507102,452.43302,2823.913058,2300.0,1441.77,2560,7,52,3194880.0,421432.5057,1542.1071,975.7205,5.0885,0.0,0.0,0.0,32,0.03886,232,154,0,0.601036,0.398964,0.0,1.551244,21,0.054404,0.0,1.000689,0.494649,0.503542,1.005442,0.404211,0.314966,0.293997,0.504418,0.049925,0.19733,0.301066,0.499341,0.401507,0.05069,0.00537,0.001264,0.001375,0.006907,0.001295,0.001386,0.000517,0.001862,1.5e-05,0.000316,0.000792,0.001689,0.001264,0.000125
2580,389,901,512,512,0,0,0,18,3.588495,0.0,14230.147381,456.202484,2820.209021,2300.0,1440.82,2580,7,52,3219840.0,425457.5224,1545.0771,984.8721,5.0885,0.0,0.0,0.0,32,0.03856,232,157,0,0.596401,0.403599,0.0,1.548972,21,0.053985,0.000192,0.998932,0.494204,0.503453,1.004744,0.404611,0.314787,0.293684,0.504082,0.049932,0.197475,0.300883,0.498381,0.401338,0.050761,0.005158,0.001294,0.001359,0.007064,0.001297,0.001405,0.000517,0.00191,1.5e-05,0.000318,0.000781,0.00154,0.001198,0.000129
2600,392,906,514,514,0,0,0,18,3.24619,0.0,14264.46326,462.856301,2813.897508,2300.0,1442.58,2600,7,52,3244800.0,429492.9835,1548.0471,994.0273,5.1261,0.0,0.0,0.0,16,0.038265,236,156,0,0.602041,0.397959,0.0,1.552704,22,0.056122,0.000174,0.998892,0.494239,0.50355,1.005611,0.404712,0.315099,0.293411,0.50434,0.0499,0.19749,0.300931,0.498238,0.401654,0.050831,0.005114,0.001277,0.001386,0.007132,0.001313,0.001408,0.000522,0.001923,1.6e-05,0.000322,0.000776,0.001543,0.001215,0.000132
2620,398,915,517,517,0,0,0,18,2.936538,0.0,14265.272512,467.39248,2809.670982,2300.0,1438.74,2620,7,52,3269760.0,433547.6402,1551.0171,1001.8681,5.3956,0.0,0.0,0.0,16,0.037688,238,160,0,0.59799,0.40201,0.0,1.550201,22,0.055276,0.000116,0.998672,0.494066,0.503345,1.005863,0.404923,0.315437,0.293289,0.503415,0.049932,0.197342,0.300813,0.498692,0.401771,0.050861,0.005199,0.00128,0.001379,0.007121,0.001319,0.001391,0.000527,0.00196,1.6e-05,0.000321,0.000774,0.001545,0.001213,0.000131
2640,401,924,523,523,0,0,0,19,3.674802,0.0,14259.193352,469.719632,2806.605566,2300.0,1426.78,2640,7,52,3294720.0,437617.5068,1553.9871,1011.3102,5.5097,0.0,0.0,0.0,16,0.037406,239,162,0,0.59601,0.40399,0.0,1.542278,22,0.054863,0.0,0.998628,0.494345,0.50378,1.006078,0.405277,0.315176,0.293302,0.504048,0.050011,0.197492,0.300753,0.498217,0.401432,0.05102,0.00536,0.001305,0.001385,0.007238,0.001302,0.001396,0.000533,0.001984,1.7e-05,0.00032,0.000776,0.001546,0.001205,0.000135
2660,401,930,529,529,0,0,0,20,3.897203,0.0,14227.933243,472.303671,2803.799126,2300.0,1433.04,2660,7,52,3319680.0,441687.3735,1556.9571,1020.4836,5.6547,0.0,0.0,0.0,16,0.037406,237,164,0,0.591022,0.408978,0.0,1.538603,21,0.052369,0.0,0.999538,0.49427,0.503824,1.005274,0.404953,0.315637,0.293338,0.504064,0.050036,0.197457,0.300359,0.497917,0.401878,0.050958,0.005298,0.001291,0.001413,0.007294,0.001292,0.001385,0.000518,0.002025,1.7e-05,0.000318,0.000755,0.001569,0.001211,0.000132
2680,403,934,531,531,0,0,0,21,3.628245,0.0,14166.973675,477.56936,2798.802395,2300.0,1444.0,2680,7,52,3344640.0,445757.2402,1559.9271,1028.1469,5.673,0.0,0.0,0.0,16,0.039702,240,163,0,0.595533,0.404467,0.0,1.541613,21,0.052109,0.0,0.998952,0.494543,0.503741,1.006767,0.404682,0.31612,0.293523,0.503846,0.050023,0.197383,0.30054,0.497706,0.402432,0.051037,0.005301,0.001299,0.001479,0.007483,0.001301,0.001385,0.000521,0.002037,1.7e-05,0.000316,0.000776,0.001578,0.001313,0.000134
2700,405,940,535,535,0,0,0,21,3.184596,0.0,14132.752417,479.293677,2797.521727,2300.0,1452.49,2700,7,52,3369600.0,449878.8902,1562.8971,1034.4127,5.8877,0.0,0.0,0.0,16,0.039506,240,165,0,0.592593,0.407407,0.0,1.544058,21,0.051852,0.00018,0.999216,0.495446,0.503147,1.006345,0.404728,0.316414,0.293809,0.504106,0.050036,0.197344,0.300559,0.497664,0.402126,0.051026,0.005312,0.0013,0.001521,0.007494,0.001278,0.001423,0.000528,0.002097,1.7e-05,0.000323,0.000771,0.001565,0.001282,0.000131
2720,411,947,536,536,0,0,0,19,2.662251,0.0,14084.959409,484.855139,2792.482611,2300.0,1449.39,2720,7,52,3394560.0,454015.4902,1565.8671,1040.964,6.0198,0.0,0.0,0.0,43,0.041363,245,166,0,0.596107,0.403893,0.0,1.54777,22,0.053528,0.0,0.99947,0.495404,0.503421,1.006059,0.404489,0.316814,0.293985,0.504525,0.050014,0.19716,0.301002,0.497555,0.401981,0.051165,0.005324,0.001295,0.001518,0.007478,0.001295,0.001452,0.000552,0.002154,1.7e-05,0.000331,0.000775,0.001574,0.001298,0.000135
2740,406,953,547,547,0,0,0,24,5.774503,0.0,14024.960521,479.883455,2794.342042,2300.0,1479.5,2740,7,52,3419520.0,458152.0902,1568.8371,1049.0279,6.5388,0.0,0.0,0.0,43,0.041872,242,164,0,0.596059,0.403941,0.0,1.549967,22,0.054187,0.001052,0.998089,0.495855,0.502535,1.005015,0.404833,0.316865,0.294311,0.505132,0.050015,0.197269,0.301032,0.497642,0.401472,0.051209,0.005392,0.001299,0.001396,0.007375,0.001271,0.001463,0.000557,0.002206,1.7e-05,0.000338,0.000756,0.001593,0.001169,0.000134
